,UMAP_1,UMAP_2,labels
Sample_671,11.59452536,7.773734219,beta
Sample_672,11.84771684,7.755229599,beta
Sample_673,9.612504032,4.00368411,beta
Sample_674,10.47325995,5.279768593,beta
Sample_675,9.767319229,4.054810948,beta
Sample_676,9.331990746,6.830348141,beta
Sample_677,10.10149291,6.689166434,beta
Sample_678,7.188730267,7.145918257,beta
Sample_679,10.12701276,6.865377075,beta
Sample_680,9.460584191,5.149670608,beta
Sample_682,10.0297251,4.693540908,beta
Sample_683,-2.400503608,1.361591227,beta
Sample_684,10.19523003,4.62995956,beta
Sample_685,8.235523966,7.171939261,beta
Sample_687,9.885265854,5.888795264,beta
Sample_688,10.82387402,5.198561377,beta
Sample_689,9.848560837,4.32476606,beta
Sample_690,10.75557902,7.470904476,beta
Sample_691,9.766310719,5.677096731,beta
Sample_693,8.745576409,4.429659686,beta
Sample_694,9.766164807,5.219487674,beta
Sample_695,7.507214812,6.114827044,beta
Sample_696,8.479076412,8.010702498,beta
Sample_697,8.591082838,6.610957749,beta
Sample_698,8.439700869,5.631766445,beta
Sample_699,10.05867341,6.264994509,beta
Sample_700,10.16788152,7.468972809,beta
Sample_701,8.208781508,6.878433354,beta
Sample_702,8.843700913,5.570295698,beta
Sample_703,7.419151572,7.364117033,beta
Sample_704,10.27144006,4.633363105,beta
Sample_705,8.853370217,4.58639831,beta
Sample_706,8.678555039,6.147671349,beta
Sample_707,8.286271838,7.578094132,beta
Sample_708,9.530233887,6.331356652,beta
Sample_709,9.148719338,5.933831341,beta
Sample_711,8.825667885,7.479866154,beta
Sample_712,8.616354969,7.602200873,beta
Sample_713,8.831644562,6.51503814,beta
Sample_714,10.13932612,5.639228351,beta
Sample_715,8.747970131,6.126350887,beta
Sample_716,9.204015759,8.048935539,beta
Sample_717,8.169491318,7.967928774,beta
Sample_718,9.571045903,7.625778801,beta
Sample_719,10.22251036,7.607860214,beta
Sample_721,8.94600251,5.685773737,beta
Sample_722,9.572279003,7.058129437,beta
Sample_723,8.79587796,7.453568108,beta
Sample_724,7.618597534,7.238752253,beta
Sample_725,7.654504088,5.852538712,beta
Sample_726,8.992461232,6.432629235,beta
Sample_727,9.018967655,6.802621014,beta
Sample_728,8.92033532,6.033620722,beta
Sample_729,9.424194363,5.577582009,beta
Sample_730,8.08988097,6.928376801,beta
Sample_732,7.663854388,7.061292536,beta
Sample_733,8.546949175,7.00717128,beta
Sample_734,10.49091819,7.543545849,beta
Sample_736,8.390248326,6.840356476,beta
Sample_739,8.67830613,7.722758896,beta
Sample_740,8.197016743,7.291360981,beta
Sample_741,8.157554892,6.169323332,beta
Sample_742,8.665863541,6.855053551,beta
Sample_743,8.416425494,7.471045859,beta
Sample_744,7.972618607,6.258398182,beta
Sample_745,9.375546482,6.863965161,beta
Sample_746,8.398016241,6.493920691,beta
Sample_747,8.014175204,5.861030466,beta
Sample_748,7.930857447,7.033932097,beta
Sample_749,7.436432865,6.667576201,beta
Sample_750,10.76274112,7.550364859,beta
Sample_751,7.311306027,5.81474889,beta
Sample_752,7.341399935,6.236143119,beta
Sample_753,10.63607838,5.858914501,beta
Sample_754,8.999144104,5.387669809,beta
Sample_755,8.039469984,7.57416094,beta
Sample_756,9.064722565,6.610958464,beta
Sample_757,7.907352951,6.285997159,beta
Sample_758,8.980611828,7.240638621,beta
Sample_759,9.579911259,6.386743195,beta
Sample_760,7.577170637,6.778169043,beta
Sample_761,9.513392952,7.517748959,beta
Sample_762,9.022847203,8.006104119,beta
Sample_763,7.71052244,5.443882949,beta
Sample_764,8.816792038,7.34857095,beta
Sample_765,8.005530384,7.638973362,beta
Sample_766,8.361367729,6.119210846,beta
Sample_767,8.551029948,7.812417156,beta
Sample_769,8.898315457,7.589234001,beta
Sample_770,8.61918309,7.405753739,beta
Sample_771,7.570738104,7.239457733,beta
Sample_772,8.789796856,6.52618087,beta
Sample_773,8.131519345,7.51962579,beta
Sample_774,9.773671654,6.641411907,beta
Sample_775,9.053472546,7.116089709,beta
Sample_776,8.481859473,6.812735207,beta
Sample_777,9.044924763,7.545087225,beta
Sample_778,9.217186955,5.829385168,beta
Sample_779,9.29721072,7.92299021,beta
Sample_780,10.06616547,4.668821044,beta
Sample_781,8.128659037,7.381243355,beta
Sample_782,8.609303501,5.570488102,beta
Sample_783,8.427884367,6.254998572,beta
Sample_784,7.426462677,7.098335631,beta
Sample_785,9.093696144,6.207802541,beta
Sample_786,8.654848126,6.529181607,beta
Sample_787,8.317190197,6.270662911,beta
Sample_788,8.755958584,7.211874373,beta
Sample_789,8.396846321,6.618876583,beta
Sample_790,8.402370241,7.12702883,beta
Sample_791,8.980210331,5.152881689,beta
Sample_792,9.885844734,6.17902816,beta
Sample_793,8.985696343,6.113426096,beta
Sample_794,8.328377512,6.742510683,beta
Sample_795,8.380694655,7.652811415,beta
Sample_796,7.810652521,6.655862934,beta
Sample_797,8.7828913,5.731744535,beta
Sample_798,7.455499914,6.702711231,beta
Sample_799,7.918253687,5.855887539,beta
Sample_800,9.418560055,6.441422112,beta
Sample_801,7.183487919,6.252892859,beta
Sample_802,9.848700074,4.817386396,beta
Sample_803,7.935404089,5.574221379,beta
Sample_804,7.251414564,6.636381991,beta
Sample_805,7.475590733,5.235589809,beta
Sample_806,7.994411019,7.700172074,beta
Sample_807,7.538366345,5.983180649,beta
Sample_808,7.635892895,5.894474871,beta
Sample_809,9.066289929,5.845857031,beta
Sample_810,-2.313363048,1.443902857,beta
Sample_811,10.16626647,6.438364632,beta
Sample_812,7.390852955,6.554753906,beta
Sample_813,8.252038983,7.376307375,beta
Sample_814,8.067258862,7.705701,beta
Sample_815,8.212369469,6.552087195,beta
Sample_816,8.304805544,6.409697897,beta
Sample_817,8.674705056,5.927669413,beta
Sample_818,8.661489514,6.668009646,beta
Sample_819,7.579316643,6.615808136,beta
Sample_821,7.881755379,5.833895809,beta
Sample_823,8.833972004,5.343798525,beta
Sample_824,8.163052347,7.213248379,beta
Sample_825,7.902704266,6.509117729,beta
Sample_826,9.199514416,5.263844795,beta
Sample_827,9.124643353,5.646188862,beta
Sample_828,7.922168043,6.553358681,beta
Sample_829,9.979301003,6.026088125,beta
Sample_830,9.52605727,5.632977612,beta
Sample_831,8.181254414,5.565181858,beta
Sample_832,9.955699471,6.363062269,beta
Sample_833,8.868071106,6.827532179,beta
Sample_834,8.277076033,6.225487478,beta
Sample_835,8.603807476,6.112731464,beta
Sample_837,8.465246704,6.166037805,beta
Sample_838,8.250477579,6.641425259,beta
Sample_839,9.320601967,3.874698616,beta
Sample_840,7.303606776,5.423345334,beta
Sample_841,8.45212653,5.023593075,beta
Sample_842,7.652708557,4.702644564,beta
Sample_843,7.436988381,5.065469391,beta
Sample_844,9.019335297,4.398506022,beta
Sample_845,10.81593945,5.614959366,beta
Sample_846,8.978002098,4.888452477,beta
Sample_847,8.514916685,8.031772501,beta
Sample_849,10.33123639,5.835079438,beta
Sample_850,7.1321924,5.941575773,beta
Sample_851,10.5149503,6.388395436,beta
Sample_852,7.438218859,4.841867156,beta
Sample_853,8.697477368,5.920368559,beta
Sample_854,7.792880085,4.296802449,beta
Sample_855,8.733158139,5.675594218,beta
Sample_856,9.365415123,7.783181078,beta
Sample_857,9.870585469,6.89530719,beta
Sample_858,9.421349552,5.94570256,beta
Sample_859,5.912064341,4.824900157,beta
Sample_860,9.795601395,7.259112723,beta
Sample_861,9.538992909,5.760988242,beta
Sample_862,10.07755711,7.531463272,beta
Sample_863,10.18426373,6.017523653,beta
Sample_864,9.387424019,4.989996559,beta
Sample_866,9.386846569,5.42701555,beta
Sample_868,10.21355012,6.020495183,beta
Sample_869,9.7972379,6.132365353,beta
Sample_870,8.711548832,6.395872719,beta
Sample_871,9.65558627,5.509896881,beta
Sample_872,9.742491272,6.851801998,beta
Sample_873,9.945940045,4.929913826,beta
Sample_874,8.739239243,6.300382263,beta
Sample_875,10.71303895,5.819004781,beta
Sample_876,9.782645729,6.86159528,beta
Sample_877,10.86561349,5.017338879,beta
Sample_879,9.151858834,6.301983483,beta
Sample_880,9.596903351,6.270175702,beta
Sample_881,9.439029721,5.525863654,beta
Sample_883,9.458750275,4.879515953,beta
Sample_884,10.8642421,6.008122809,beta
Sample_885,9.52627137,4.828617282,beta
Sample_886,7.563545016,5.298269398,beta
Sample_887,9.613818672,6.240411885,beta
Sample_888,10.47823861,5.075367517,beta
Sample_889,10.39764598,4.622005976,beta
Sample_890,7.987069634,5.183625407,beta
Sample_891,10.15232709,6.186825878,beta
Sample_892,8.887681988,4.452181599,beta
Sample_893,8.87098029,5.221137948,beta
Sample_895,9.531224278,5.84554363,beta
Sample_896,10.70207455,5.834323532,beta
Sample_897,9.113995579,4.685153163,beta
Sample_898,9.932815102,5.345365054,beta
Sample_899,9.245152977,5.215100593,beta
Sample_901,10.06755021,5.564472205,beta
Sample_902,10.62480643,5.858260877,beta
Sample_903,9.339121846,6.432150013,beta
Sample_904,10.51525882,6.352396376,beta
Sample_905,10.16079381,5.78617037,beta
Sample_906,10.36630681,5.398700006,beta
Sample_907,9.807951477,5.327157743,beta
Sample_908,10.01760295,5.05387897,beta
Sample_909,8.432793644,4.561103619,beta
Sample_910,9.648077992,6.584501393,beta
Sample_911,10.13408664,4.581561125,beta
Sample_912,10.49195912,5.506683714,beta
Sample_913,10.64792922,4.88437844,beta
Sample_914,8.056852129,6.877831824,beta
Sample_915,10.61882594,4.896184988,beta
Sample_916,10.73716166,5.481543429,beta
Sample_917,9.691017178,5.500015504,beta
Sample_918,9.396976021,7.45756901,beta
Sample_919,10.06049159,6.462498553,beta
Sample_920,9.472975281,5.305780656,beta
Sample_921,9.27037957,6.256888993,beta
Sample_922,10.75798371,4.654391713,beta
Sample_923,10.72982171,6.090831167,beta
Sample_924,10.07076171,5.425939209,beta
Sample_925,10.55424931,4.929378099,beta
Sample_926,9.925148514,6.0372876,beta
Sample_927,10.10686448,5.223271973,beta
Sample_928,9.452903298,5.363434202,beta
Sample_929,10.58722213,6.130726702,beta
Sample_930,10.41637853,7.187204964,beta
Sample_931,10.60472348,5.947750456,beta
Sample_932,8.645042923,6.348336584,beta
Sample_933,10.52782729,5.461450226,beta
Sample_934,10.40357116,4.652917362,beta
Sample_935,10.25282767,5.508190639,beta
Sample_936,11.03567031,5.172643311,beta
Sample_937,11.11476281,4.851813025,beta
Sample_938,10.47690108,5.615198977,beta
Sample_939,9.996909169,5.389549143,beta
Sample_940,9.811309841,6.024028666,beta
Sample_941,10.15843823,5.585211522,beta
Sample_942,10.41466096,5.37987221,beta
Sample_943,7.439480093,5.219060428,beta
Sample_944,10.03632405,5.120198912,beta
Sample_945,8.996245888,5.099908538,beta
Sample_946,10.56972792,6.19454313,beta
Sample_947,10.22371819,4.830097623,beta
Sample_948,-6.18362138,-3.612614744,alpha
Sample_949,-3.98847768,0.121641524,alpha
Sample_950,-7.282835933,-3.02203285,alpha
Sample_951,-6.900045368,-1.452032678,alpha
Sample_952,-2.204935047,-2.412277811,alpha
Sample_953,-6.503005954,-2.922909849,alpha
Sample_954,-4.777784321,-2.090609663,alpha
Sample_955,-1.133023235,-4.027812593,alpha
Sample_956,-5.403974506,-1.78980171,alpha
Sample_957,-6.571376774,-1.252409094,alpha
Sample_958,-5.648689243,-5.106382005,alpha
Sample_959,-2.256020996,-2.288557165,alpha
Sample_960,-4.406727764,-1.144705885,alpha
Sample_961,-5.376122448,-1.946836584,alpha
Sample_962,-5.608339283,-5.054749124,alpha
Sample_963,-4.502058002,-1.587914102,alpha
Sample_964,-6.95232484,-2.050309294,alpha
Sample_965,-6.595944378,-1.229822271,alpha
Sample_966,-5.223162624,-1.787117117,alpha
Sample_967,-6.109237644,-3.027223699,alpha
Sample_968,-7.698914501,-4.688678377,alpha
Sample_969,-5.893201801,-3.225491159,alpha
Sample_970,-7.679696056,-3.950571649,alpha
Sample_971,-6.167344066,-3.919049852,alpha
Sample_972,-6.559743854,-2.254768961,alpha
Sample_973,-5.58056924,-2.592256182,alpha
Sample_974,-6.068872425,-2.213187807,alpha
Sample_976,-7.419131252,0.095551378,alpha
Sample_977,-7.493759128,0.026831991,alpha
Sample_978,-7.505914661,-0.110784166,alpha
Sample_979,-7.123278591,-0.20533716,alpha
Sample_980,-7.110727283,0.091197855,alpha
Sample_981,-7.256640407,-0.178618543,alpha
Sample_982,-7.32770631,-0.040785902,alpha
Sample_983,-7.423349354,-0.282050722,alpha
Sample_984,-7.384469959,-0.1602441,alpha
Sample_985,-7.442881557,0.047363169,alpha
Sample_987,-7.563964817,0.110668547,alpha
Sample_988,-7.348651859,-3.391927355,alpha
Sample_989,-7.710135433,-3.287129514,alpha
Sample_990,-5.167101833,-0.176836603,alpha
Sample_992,-7.22605035,-3.082375162,alpha
Sample_993,-7.901402446,-4.465895288,alpha
Sample_994,-7.643157932,-3.536624067,alpha
Sample_995,-4.144628498,-1.451372259,alpha
Sample_996,-3.906199428,-4.0317856,alpha
Sample_997,-3.55486581,-1.666180246,alpha
Sample_998,-3.431199047,-1.888924711,alpha
Sample_999,-3.559058162,-0.449815386,alpha
Sample_1000,-3.35120103,-1.545004003,alpha
Sample_1001,-3.01802251,-2.848430269,alpha
Sample_1002,-3.502013179,-1.352374666,alpha
Sample_1003,-3.435168239,-1.916026228,alpha
Sample_1005,-2.549173328,-1.425963514,alpha
Sample_1006,-3.478401157,-2.180121057,alpha
Sample_1007,-5.98329446,-3.509656065,alpha
Sample_1008,-4.781440708,-1.195811861,alpha
Sample_1009,-5.190294239,-3.130854242,alpha
Sample_1010,-4.169418308,-1.947825544,alpha
Sample_1011,3.706090954,2.104873783,alpha
Sample_1012,-3.304223034,-2.214700334,alpha
Sample_1013,-4.439447376,-1.366398924,alpha
Sample_1014,-6.846375438,-4.125721567,alpha
Sample_1015,-6.61915681,-3.242880457,alpha
Sample_1016,-7.43532941,-4.240758531,alpha
Sample_1017,-6.698807689,-3.731883638,alpha
Sample_1018,-5.104242298,-0.284932249,alpha
Sample_1027,-7.298464748,-4.209143274,alpha
Sample_1028,-5.912568065,-3.417628877,alpha
Sample_1029,-5.673477146,-4.83649122,alpha
Sample_1030,-6.536083194,-4.146278017,alpha
Sample_1032,-5.565916988,-3.890586489,alpha
Sample_1033,-7.342555019,-5.202481859,alpha
Sample_1034,-6.945410701,-5.062451952,alpha
Sample_1035,-2.802883121,-2.514642828,alpha
Sample_1036,-5.46938512,-3.802636736,alpha
Sample_1037,-3.338507625,-2.078226679,alpha
Sample_1038,-4.486048671,-2.362382524,alpha
Sample_1039,-1.237162563,-4.671622865,alpha
Sample_1040,-5.243423435,-4.756454103,alpha
Sample_1041,-6.097866985,-4.167760484,alpha
Sample_1042,-7.33733556,-4.791779154,alpha
Sample_1043,-6.206337902,-5.735615366,alpha
Sample_1044,-4.133663151,-1.929922693,alpha
Sample_1047,-5.251589748,-2.438159101,alpha
Sample_1049,-6.377139065,-5.300244921,alpha
Sample_1051,-4.930221531,-1.144334429,alpha
Sample_1052,-7.338702175,-4.8612343,alpha
Sample_1053,-4.606852504,-0.869156473,alpha
Sample_1054,-6.011231395,-3.17297899,alpha
Sample_1055,-4.229968044,-0.4023472,alpha
Sample_1056,-1.638507816,-4.059679621,alpha
Sample_1057,-3.753145191,-1.044439905,alpha
Sample_1058,-4.094197246,-3.536509149,alpha
Sample_1059,-3.118064853,-2.860834711,alpha
Sample_1060,-4.205793354,-2.665126436,alpha
Sample_1061,-2.95433757,-2.317183607,alpha
Sample_1062,-3.95406625,-2.785578363,alpha
Sample_1063,-2.268050644,-2.846011751,alpha
Sample_1064,-5.495494816,-3.539016359,alpha
Sample_1065,-6.869005176,-3.362273329,alpha
Sample_1066,-2.093407604,-2.627310865,alpha
Sample_1067,-4.961542103,-2.094447725,alpha
Sample_1068,-4.065763447,-2.912075155,alpha
Sample_1069,-4.433116886,-0.617897146,alpha
Sample_1070,-7.143401119,-4.720142954,alpha
Sample_1071,-5.812492344,-5.086926096,alpha
Sample_1072,-5.942860576,-5.04074251,alpha
Sample_1073,-3.806670162,-5.026192301,alpha
Sample_1074,-5.904533359,-3.168825262,alpha
Sample_1075,-6.000737163,-4.808766954,alpha
Sample_1076,-4.744640323,-5.612203234,alpha
Sample_1077,-4.590312931,-4.740028017,alpha
Sample_1078,-4.56288335,-2.747677915,alpha
Sample_1079,-5.943274471,-4.077318781,alpha
Sample_1080,-6.814920398,-3.914176576,alpha
Sample_1081,-6.170320484,-4.884779566,alpha
Sample_1082,-4.11855981,-4.658208483,alpha
Sample_1083,-6.750911686,-4.685263269,alpha
Sample_1084,-5.613962146,-5.006233804,alpha
Sample_1085,-5.851486179,-4.17046129,alpha
Sample_1087,-7.861281368,-5.320293062,alpha
Sample_1090,-6.931802723,-4.774615877,alpha
Sample_1091,-5.904901478,-3.419989221,alpha
Sample_1092,-4.05250642,-3.448689573,alpha
Sample_1093,-6.150081608,-5.586591356,alpha
Sample_1094,-5.757822963,-3.947085016,alpha
Sample_1095,-7.448822948,-4.314356439,alpha
Sample_1096,-4.954304668,-1.447038286,alpha
Sample_1097,-6.291861507,-4.165095918,alpha
Sample_1098,-4.56522176,-5.201947801,alpha
Sample_1099,-4.709477398,-4.650941484,alpha
Sample_1100,-3.813844654,-3.462751978,alpha
Sample_1101,-1.306531402,-4.626786821,alpha
Sample_1102,-7.325742695,-5.350883119,alpha
Sample_1103,-0.999411079,-4.506779306,alpha
Sample_1104,-6.787861797,-4.986373537,alpha
Sample_1105,-7.976071331,-4.221440904,alpha
Sample_1106,-7.023460361,-2.994564169,alpha
Sample_1107,-4.645934078,-4.738607042,alpha
Sample_1108,-1.660775158,-4.680081957,alpha
Sample_1109,-1.562832329,-4.014554613,alpha
Sample_1110,-6.922986004,-3.327686422,alpha
Sample_1111,-4.282566997,-3.60687887,alpha
Sample_1112,-6.470992061,-4.483222597,alpha
Sample_1113,-6.418971988,-3.419858091,alpha
Sample_1114,-6.324568721,-3.173225515,alpha
Sample_1115,-5.597319576,-5.145105951,alpha
Sample_1116,-5.832113239,-4.47297632,alpha
Sample_1117,-2.157868835,-3.736113184,alpha
Sample_1118,-6.571353885,-4.433858507,alpha
Sample_1119,-6.837902042,-4.202943437,alpha
Sample_1121,-7.360220882,-4.371057146,alpha
Sample_1123,-5.891247722,-5.485823267,alpha
Sample_1124,-1.4953675,-4.436205499,alpha
Sample_1125,-6.518449756,-5.003429048,alpha
Sample_1126,-5.368415806,-4.993135088,alpha
Sample_1127,-1.218625995,-3.985366457,alpha
Sample_1128,-6.020400974,-3.508746736,alpha
Sample_1129,-6.333631489,-4.307949655,alpha
Sample_1130,-6.522342655,-3.070312612,alpha
Sample_1131,-7.400316211,-4.381342523,alpha
Sample_1133,-1.150944683,-4.54034292,alpha
Sample_1135,-4.364205333,-5.140539758,alpha
Sample_1138,-7.587697002,-5.249681108,alpha
Sample_1139,-4.70121381,-2.349252336,alpha
Sample_1141,-4.022942516,-0.19517433,alpha
Sample_1142,-5.253335926,-6.000091188,alpha
Sample_1143,-6.244417164,-4.935060137,alpha
Sample_1144,-5.208888027,-4.529357546,alpha
Sample_1145,-5.20808694,-2.94773876,alpha
Sample_1146,-7.205273601,-3.551604383,alpha
Sample_1147,-7.233993503,-3.916750543,alpha
Sample_1148,-6.725127193,-2.615510576,alpha
Sample_1149,-5.89972398,-4.290669077,alpha
Sample_1150,-5.87982938,-6.087432497,alpha
Sample_1151,-6.322595569,-3.908852213,alpha
Sample_1152,-1.664625141,-4.927459352,alpha
Sample_1153,-7.452514621,-3.902016275,alpha
Sample_1154,-6.612832042,-5.679726236,alpha
Sample_1155,-5.601706478,-3.420383566,alpha
Sample_1156,1.911454228,1.721518166,alpha
Sample_1157,-1.141505214,-4.043911569,alpha
Sample_1158,-6.761345836,-4.240195864,alpha
Sample_1159,-6.749968502,-4.221926325,alpha
Sample_1160,-3.812998745,-2.960985773,alpha
Sample_1161,-4.165368053,-3.182433718,alpha
Sample_1162,-6.819176647,-5.18921911,alpha
Sample_1163,-6.400560352,-5.069141023,alpha
Sample_1164,-5.773855182,-5.494180315,alpha
Sample_1165,-4.53792474,-5.582074754,alpha
Sample_1166,-7.332711193,-5.010291689,alpha
Sample_1167,-1.19577882,-4.663192385,alpha
Sample_1168,-7.149218532,-4.753147714,alpha
Sample_1169,-5.92849538,-3.06526243,alpha
Sample_1170,-5.269386265,-2.838464372,alpha
Sample_1171,-4.917605373,-3.978060358,alpha
Sample_1173,-1.324269268,-4.538974397,alpha
Sample_1174,-7.139419529,-5.021926515,alpha
Sample_1175,-5.275974247,-4.806837671,alpha
Sample_1176,-6.893599483,-4.454334848,alpha
Sample_1177,-6.44567773,-5.050949686,alpha
Sample_1179,-4.797286007,-4.819804781,alpha
Sample_1180,-1.544126484,-4.781170481,alpha
Sample_1182,-7.612938854,-3.992084139,alpha
Sample_1185,-6.884399387,-4.058566683,alpha
Sample_1186,-7.271803829,-4.831517809,alpha
Sample_1187,-6.976723644,-3.572221391,alpha
Sample_1188,-6.293591472,-3.563773744,alpha
Sample_1189,-7.411908123,-2.539655321,alpha
Sample_1190,-6.005972835,-2.391647928,alpha
Sample_1191,-1.692661258,-1.190386884,alpha
Sample_1192,-6.163640949,-3.410685652,alpha
Sample_1193,-4.927597973,-2.078224771,alpha
Sample_1194,-3.739788982,-1.441803568,alpha
Sample_1195,-5.966777775,-2.400386446,alpha
Sample_1196,-7.691600773,-2.552180403,alpha
Sample_1197,-5.802403423,-1.513091676,alpha
Sample_1198,-1.997360203,-1.821388357,alpha
Sample_1199,-4.763305637,-0.297780149,alpha
Sample_1200,-4.856624576,-0.435598009,alpha
Sample_1201,-4.679852459,-0.932911032,alpha
Sample_1202,-5.371429416,-0.961241834,alpha
Sample_1203,-4.79238126,-0.426643007,alpha
Sample_1204,-4.828545543,-0.759579294,alpha
Sample_1205,-4.29544923,-1.880754583,alpha
Sample_1206,-6.324070903,-3.832720392,alpha
Sample_1207,-4.556452724,0.03267277,alpha
Sample_1208,-4.305232021,-2.190767877,alpha
Sample_1209,-7.207798931,-2.063860052,alpha
Sample_1210,-4.764574024,-0.751835459,alpha
Sample_1211,-5.343289348,-0.866291635,alpha
Sample_1212,-5.554665539,-2.738030069,alpha
Sample_1213,-2.130326244,-2.331617945,alpha
Sample_1214,-4.415381405,-0.064978712,alpha
Sample_1215,-4.853852245,-0.902108305,alpha
Sample_1216,-5.054530117,-0.902884119,alpha
Sample_1217,-4.359611484,0.174018748,alpha
Sample_1218,-6.341557476,-2.082643144,alpha
Sample_1219,-4.648817989,-0.897112959,alpha
Sample_1220,-5.331769916,-0.952869051,alpha
Sample_1221,-5.547014209,-3.023637884,alpha
Sample_1222,-3.747182819,-2.966717832,alpha
Sample_1223,-3.559615108,-3.22918474,alpha
Sample_1224,-3.129931423,-3.832787149,alpha
Sample_1225,-3.957472774,-3.024838083,alpha
Sample_1226,-3.094622108,-3.273992651,alpha
Sample_1227,-6.538961384,-4.305555933,alpha
Sample_1228,-3.846449825,-1.720079057,alpha
Sample_1230,-3.565884563,-3.032803648,alpha
Sample_1231,-3.564586612,-2.183004492,alpha
Sample_1232,-4.196074459,-4.146566026,alpha
Sample_1233,-3.809360477,-4.108952158,alpha
Sample_1234,-4.271444294,-4.17054426,alpha
Sample_1235,-2.716123077,-4.222702616,alpha
Sample_1236,-6.09624097,-5.988913172,alpha
Sample_1237,-1.423097107,-4.146476381,alpha
Sample_1238,-3.53918359,-4.419158571,alpha
Sample_1239,-2.840507957,-3.981534593,alpha
Sample_1241,-5.038843128,-3.841358774,alpha
Sample_1242,-6.402517292,-5.851229303,alpha
Sample_1243,-3.734703991,-3.265505903,alpha
Sample_1244,-4.427360508,-3.684698217,alpha
Sample_1245,-5.600140545,-3.123669737,alpha
Sample_1246,-3.645279857,-2.61982929,alpha
Sample_1247,-4.919314357,-3.212609403,alpha
Sample_1248,-5.52265546,-3.338127249,alpha
Sample_1249,-2.070321056,-4.331922167,alpha
Sample_1250,-3.931835148,-2.403489225,alpha
Sample_1251,-3.329079601,-4.366431825,alpha
Sample_1252,-3.512523624,-3.409004324,alpha
Sample_1253,-3.0824146,-3.803474062,alpha
Sample_1254,-3.272060367,-3.623081796,alpha
Sample_1256,-3.644138309,-2.685131662,alpha
Sample_1257,-3.722825023,-4.133989923,alpha
Sample_1258,-3.090587589,-3.890580766,alpha
Sample_1259,-3.537826511,-4.036773317,alpha
Sample_1260,-3.41910741,-2.78432905,alpha
Sample_1261,-2.090463134,-2.515465849,alpha
Sample_1262,-3.908733341,-3.07539665,alpha
Sample_1263,-3.553027126,-2.984066122,alpha
Sample_1264,-4.869604084,-4.214573496,alpha
Sample_1265,-3.284219238,-2.923546903,alpha
Sample_1266,-2.863012764,-4.582191103,alpha
Sample_1267,-7.105195018,-4.800576799,alpha
Sample_1269,-6.741201374,-3.348196619,alpha
Sample_1270,-5.411319706,-4.281436556,alpha
Sample_1271,-1.794216129,-4.283270471,alpha
Sample_1272,-4.236762974,-4.820999735,alpha
Sample_1273,-3.149410698,-2.460878961,alpha
Sample_1274,-4.021118137,-4.029495828,alpha
Sample_1275,-3.46646783,-3.496428602,alpha
Sample_1276,-4.305061313,-4.128180139,alpha
Sample_1277,-3.301334354,-2.413861864,alpha
Sample_1278,-3.653598758,-4.315947168,alpha
Sample_1279,-7.065353367,-4.946464174,alpha
Sample_1280,-4.003681156,-3.616684549,alpha
Sample_1281,-3.915872547,-2.18678438,alpha
Sample_1282,-3.92041299,-4.667243593,alpha
Sample_1283,-4.063301059,-3.808813684,alpha
Sample_1284,-3.991216633,-3.430893533,alpha
Sample_1285,-5.937998745,-4.84402334,alpha
Sample_1286,-6.074750873,-4.357916467,alpha
Sample_1287,-4.308550808,-3.725131624,alpha
Sample_1288,-4.109119388,-2.719714754,alpha
Sample_1289,-1.788507435,-4.109289758,alpha
Sample_1290,-4.418360683,-3.53210222,alpha
Sample_1291,-3.571293804,-3.212420099,alpha
Sample_1292,-3.992445919,-3.004368418,alpha
Sample_1293,-3.186395618,-2.838119619,alpha
Sample_1294,-5.108135196,-3.717864626,alpha
Sample_1295,-4.674293491,-3.400134676,alpha
Sample_1297,-3.701779339,-4.118927591,alpha
Sample_1298,-2.455674621,-4.37470495,alpha
Sample_1299,-5.201517078,-4.094424837,alpha
Sample_1300,-4.577290508,-3.671707742,alpha
Sample_1301,-3.358232471,-2.535883539,alpha
Sample_1302,-3.567384693,-2.777956598,alpha
Sample_1303,-3.457351658,-2.463604563,alpha
Sample_1304,-4.499397251,-4.329935663,alpha
Sample_1305,-5.220922443,-3.108468168,alpha
Sample_1307,-6.164190265,-4.096078508,alpha
Sample_1308,-2.392199489,-5.024712198,alpha
Sample_1309,-2.9084501,-2.892856233,alpha
Sample_1311,-3.157781097,-3.221366995,alpha
Sample_1312,-1.889103862,-4.358660333,alpha
Sample_1313,-5.901778194,-4.061643236,alpha
Sample_1314,-1.831044647,-4.404546373,alpha
Sample_1315,-4.824073765,-4.488877886,alpha
Sample_1316,-6.021255466,-5.634383791,alpha
Sample_1317,-5.05389497,-4.658171289,alpha
Sample_1318,-4.064788791,-5.281597727,alpha
Sample_1319,-5.795793506,-5.042540186,alpha
Sample_1320,-3.969359371,-5.756425493,alpha
Sample_1321,-5.546846363,-3.644677751,alpha
Sample_1322,-4.773051235,-3.514063947,alpha
Sample_1323,-4.159507724,-5.831115358,alpha
Sample_1324,-4.495367023,-3.498256319,alpha
Sample_1325,-4.030668232,-2.502397173,alpha
Sample_1326,-4.053319904,-4.487558,alpha
Sample_1327,-2.358139011,-4.328508013,alpha
Sample_1328,-5.014308902,-3.718238466,alpha
Sample_1329,-6.219891521,-4.586623781,alpha
Sample_1330,-4.398533794,-5.416909807,alpha
Sample_1331,-1.703611824,-4.101002329,alpha
