,UMAP_1,UMAP_2,labels
human2_lib1.final_cell_0357,10.43491518,-0.372057749,alpha
human2_lib1.final_cell_0358,-2.101909523,-7.069269372,ductal
human2_lib1.final_cell_0359,9.81836092,-0.595523311,alpha
human2_lib1.final_cell_0360,9.983874912,1.016597556,alpha
human2_lib1.final_cell_0361,3.922721023,4.476051616,gamma
human2_lib1.final_cell_0362,-3.704711085,-6.705059243,ductal
human2_lib1.final_cell_0363,8.597459431,1.077522801,alpha
human2_lib1.final_cell_0364,13.7761904,6.199396895,delta
human2_lib1.final_cell_0365,4.66608202,-22.87734623,endothelial
human2_lib1.final_cell_0366,-3.274402266,12.34283237,beta
human2_lib1.final_cell_0367,8.378926868,0.897837447,alpha
human2_lib1.final_cell_0368,-4.839067345,12.82127075,beta
human2_lib1.final_cell_0369,11.34667265,1.486214685,alpha
human2_lib1.final_cell_0370,10.84778559,0.610734033,alpha
human2_lib1.final_cell_0371,10.92803537,-0.168069077,alpha
human2_lib1.final_cell_0372,5.128599758,4.72973709,gamma
human2_lib1.final_cell_0373,-2.947617417,-7.86997099,ductal
human2_lib1.final_cell_0374,1.913661833,-0.381334496,alpha
human2_lib1.final_cell_0375,10.77607023,0.045395421,alpha
human2_lib1.final_cell_0376,5.210846538,4.721315192,gamma
human2_lib1.final_cell_0377,10.253883,-0.68438871,alpha
human2_lib1.final_cell_0378,2.367301817,-18.2173769,quiescent_stellate
human2_lib1.final_cell_0379,-3.041451817,12.98639278,beta
human2_lib1.final_cell_0380,-7.517065888,-8.343309117,ductal
human2_lib1.final_cell_0381,-8.143330937,-9.187565518,ductal
human2_lib1.final_cell_0382,-4.612316733,13.24358826,beta
human2_lib1.final_cell_0383,11.1576792,0.076023387,alpha
human2_lib1.final_cell_0384,10.71205198,-0.955657912,alpha
human2_lib1.final_cell_0385,10.4743067,0.637598561,alpha
human2_lib1.final_cell_0386,10.36919176,0.817670392,alpha
human2_lib1.final_cell_0387,9.071142788,1.015146064,alpha
human2_lib1.final_cell_0388,-4.519677525,11.87960224,beta
human2_lib1.final_cell_0389,9.42249834,0.235314416,alpha
human2_lib1.final_cell_0390,-3.938561087,13.6771801,beta
human2_lib1.final_cell_0391,-2.071515327,-7.509241773,ductal
human2_lib1.final_cell_0392,4.109723205,4.654209422,gamma
human2_lib1.final_cell_0393,-4.844501381,10.90104465,beta
human2_lib1.final_cell_0394,1.59620511,-16.98014183,activated_stellate
human2_lib1.final_cell_0395,-1.418066983,-7.837188912,ductal
human2_lib1.final_cell_0396,-1.899449115,-7.754834844,ductal
human2_lib1.final_cell_0397,10.58136236,2.336086082,alpha
human2_lib1.final_cell_0398,4.595797653,5.386768149,gamma
human2_lib1.final_cell_0399,13.14898741,3.924171256,epsilon
human2_lib1.final_cell_0400,9.135055179,-0.394653512,alpha
human2_lib1.final_cell_0401,14.78077948,6.684541511,delta
human2_lib1.final_cell_0402,9.195423717,-0.184909535,alpha
human2_lib1.final_cell_0403,-8.853716259,-9.14229746,ductal
human2_lib1.final_cell_0404,8.380466099,-0.164089156,alpha
human2_lib1.final_cell_0405,15.1149584,6.771830367,beta
human2_lib1.final_cell_0406,3.459585781,-16.17859955,activated_stellate
human2_lib1.final_cell_0407,5.475738163,4.67473297,gamma
human2_lib1.final_cell_0408,10.23397505,-0.731165482,alpha
human2_lib1.final_cell_0409,9.164842243,-1.342692984,alpha
human2_lib1.final_cell_0410,6.707251663,-14.70308037,schwann
human2_lib1.final_cell_0411,-7.857214813,-8.974038316,ductal
human2_lib1.final_cell_0412,10.2267605,2.046275901,alpha
human2_lib1.final_cell_0413,9.357018108,-0.765391184,alpha
human2_lib1.final_cell_0414,4.821351166,4.270779418,gamma
human2_lib1.final_cell_0415,9.331407184,-0.86612053,alpha
human2_lib1.final_cell_0416,10.27544844,0.116245078,alpha
human2_lib1.final_cell_0417,8.927756901,1.284394073,alpha
human2_lib1.final_cell_0418,11.73566114,1.376143979,alpha
human2_lib1.final_cell_0419,10.14089834,-0.054053141,alpha
human2_lib1.final_cell_0420,11.48685514,1.027200746,alpha
human2_lib1.final_cell_0421,-3.588171368,12.58481388,beta
human2_lib1.final_cell_0422,17.0075823,-2.485445363,macrophage
human2_lib1.final_cell_0423,-1.090551918,-7.93077488,ductal
human2_lib1.final_cell_0424,10.17736399,-0.426515056,alpha
human2_lib1.final_cell_0425,10.9597584,1.017420577,alpha
human2_lib1.final_cell_0426,-1.266830866,-8.154764844,ductal
human2_lib1.final_cell_0427,10.26586878,1.17954688,alpha
human2_lib1.final_cell_0428,8.967774029,0.969678926,alpha
human2_lib1.final_cell_0429,9.194995518,-0.464622451,alpha
human2_lib1.final_cell_0430,-3.424111014,13.11826305,beta
human2_lib1.final_cell_0431,-1.166926776,-7.78005333,ductal
human2_lib1.final_cell_0432,5.418209667,4.759230422,gamma
human2_lib1.final_cell_0433,13.50956118,6.236647414,delta
human2_lib1.final_cell_0434,-2.468352442,-7.443728639,ductal
human2_lib1.final_cell_0435,13.807922,7.030089187,delta
human2_lib1.final_cell_0436,-5.055580979,13.4817646,beta
human2_lib1.final_cell_0437,10.68338072,-0.814314319,alpha
human2_lib1.final_cell_0438,-2.666342621,-7.478045178,ductal
human2_lib1.final_cell_0439,5.334060306,4.557332801,gamma
human2_lib1.final_cell_0440,10.83282434,1.096552657,alpha
human2_lib1.final_cell_0441,11.07406675,0.192868041,alpha
human2_lib1.final_cell_0442,10.06163084,-0.164636327,alpha
human2_lib1.final_cell_0443,5.15767252,5.388124751,gamma
human2_lib1.final_cell_0444,3.381373997,-16.43515606,activated_stellate
human2_lib1.final_cell_0445,10.9733473,1.988318252,alpha
human2_lib1.final_cell_0446,-4.290880566,-6.575932694,ductal
human2_lib1.final_cell_0447,9.579208011,1.347382831,alpha
human2_lib1.final_cell_0448,10.78796255,-0.27850206,alpha
human2_lib1.final_cell_0449,-4.748270874,13.74098759,beta
human2_lib1.final_cell_0450,-4.093354111,-7.518375112,ductal
human2_lib1.final_cell_0451,10.22103369,1.254244136,alpha
human2_lib1.final_cell_0452,4.510432358,4.922797965,gamma
human2_lib1.final_cell_0453,14.9850527,5.821956443,delta
human2_lib1.final_cell_0454,10.08183729,-0.649731232,alpha
human2_lib1.final_cell_0455,11.11015284,0.802804278,alpha
human2_lib1.final_cell_0456,-0.976408039,-8.500575257,ductal
human2_lib1.final_cell_0457,2.576317186,-15.98431225,activated_stellate
human2_lib1.final_cell_0458,10.01479399,2.078075694,alpha
human2_lib1.final_cell_0459,9.925720806,0.457915591,alpha
human2_lib1.final_cell_0460,10.33633768,0.234686183,alpha
human2_lib1.final_cell_0461,4.913590069,4.583902167,gamma
human2_lib1.final_cell_0462,8.691781635,0.054770755,alpha
human2_lib1.final_cell_0463,-5.308283692,12.20436745,beta
human2_lib1.final_cell_0464,9.034247036,0.449289369,alpha
human2_lib1.final_cell_0465,9.390311832,0.766653585,alpha
human2_lib1.final_cell_0466,-5.060038929,9.79044609,beta
human2_lib1.final_cell_0467,-3.598752384,-7.373247338,ductal
human2_lib1.final_cell_0468,6.627656097,-14.59579487,schwann
human2_lib1.final_cell_0469,14.03172934,6.96312313,delta
human2_lib1.final_cell_0470,5.171784515,5.087285327,gamma
human2_lib1.final_cell_0471,3.099333639,-16.07133312,activated_stellate
human2_lib1.final_cell_0472,9.888799305,-0.74801643,alpha
human2_lib1.final_cell_0473,-8.437290077,-7.990821553,ductal
human2_lib1.final_cell_0474,-4.492613201,12.25200634,beta
human2_lib1.final_cell_0475,-4.846254234,11.58179932,beta
human2_lib1.final_cell_0476,10.85336077,0.027896689,alpha
human2_lib1.final_cell_0477,4.848693485,4.819721507,gamma
human2_lib1.final_cell_0478,5.142379398,4.510468291,gamma
human2_lib1.final_cell_0479,-2.685287242,-7.898496819,ductal
human2_lib1.final_cell_0480,8.897427196,0.328078555,alpha
human2_lib1.final_cell_0481,2.449461574,-16.52564354,activated_stellate
human2_lib1.final_cell_0482,4.563583488,-23.09543247,endothelial
human2_lib1.final_cell_0483,-3.69721139,13.14080028,beta
human2_lib1.final_cell_0484,-3.591621285,13.0758255,beta
human2_lib1.final_cell_0485,4.501158352,-22.18448658,endothelial
human2_lib1.final_cell_0486,11.6029812,1.010070848,alpha
human2_lib1.final_cell_0487,-3.976822739,13.0508831,beta
human2_lib1.final_cell_0488,-3.830677872,12.83993034,beta
human2_lib1.final_cell_0489,11.03946745,1.635722684,alpha
human2_lib1.final_cell_0490,-1.795709138,-7.222123338,ductal
human2_lib1.final_cell_0491,10.70367205,0.236323403,alpha
human2_lib1.final_cell_0492,10.26906073,-0.13561256,alpha
human2_lib1.final_cell_0493,11.08086454,0.126858758,alpha
human2_lib1.final_cell_0494,5.189480896,4.510858821,gamma
human2_lib1.final_cell_0495,3.511113281,-16.23715515,activated_stellate
human2_lib1.final_cell_0496,10.60306322,1.062804507,alpha
human2_lib1.final_cell_0497,-5.944253807,6.796718406,beta
human2_lib1.final_cell_0498,6.458391781,-0.451375199,alpha
human2_lib1.final_cell_0499,10.43467104,-0.691650701,alpha
human2_lib1.final_cell_0500,2.046396847,-18.47981854,quiescent_stellate
human2_lib1.final_cell_0501,4.526859875,4.663327502,gamma
human2_lib1.final_cell_0502,10.24250566,-1.007277561,alpha
human2_lib1.final_cell_0503,9.507876034,-0.046680761,alpha
human2_lib1.final_cell_0504,7.529733295,0.924517201,alpha
human2_lib1.final_cell_0505,8.601192112,-0.317238403,alpha
human2_lib1.final_cell_0506,9.347838039,-0.886096312,alpha
human2_lib1.final_cell_0507,2.031131859,-18.12234707,quiescent_stellate
human2_lib1.final_cell_0508,9.4859482,-0.615618421,alpha
human2_lib1.final_cell_0509,10.55744516,-0.465585066,alpha
human2_lib1.final_cell_0510,9.304065342,1.507844256,alpha
human2_lib1.final_cell_0511,-2.571076517,-8.174876882,ductal
human2_lib1.final_cell_0512,9.22863924,0.038128423,alpha
human2_lib1.final_cell_0513,-4.02675045,12.74307041,beta
human2_lib1.final_cell_0514,-4.403261309,12.42721729,beta
human2_lib1.final_cell_0515,-3.757524614,13.67205028,beta
human2_lib1.final_cell_0516,-4.07234848,13.39878445,beta
human2_lib1.final_cell_0517,-4.117138271,-7.373350812,ductal
human2_lib1.final_cell_0518,8.96560442,0.276739644,alpha
human2_lib1.final_cell_0519,11.14981234,0.921305703,alpha
human2_lib1.final_cell_0520,-4.77495945,-7.35727234,ductal
human2_lib1.final_cell_0521,9.936522121,-0.312486006,alpha
human2_lib1.final_cell_0522,-4.393610125,10.6557806,beta
human2_lib1.final_cell_0523,2.671102877,-16.56510372,activated_stellate
human2_lib1.final_cell_0524,-4.369003658,-7.522615624,ductal
human2_lib1.final_cell_0525,15.00333178,-8.916013909,mast
human2_lib1.final_cell_0526,10.11388933,-0.64568801,alpha
human2_lib1.final_cell_0527,-5.167725926,12.32209949,beta
human2_lib1.final_cell_0528,8.40043127,0.111064958,alpha
human2_lib1.final_cell_0529,10.43505156,0.266587304,alpha
human2_lib1.final_cell_0530,-4.826926594,10.28784542,beta
human2_lib1.final_cell_0531,4.668419475,4.131176757,gamma
human2_lib1.final_cell_0532,-4.792824631,10.36671619,beta
human2_lib1.final_cell_0533,-8.728766804,-8.900027467,ductal
human2_lib1.final_cell_0534,-4.033647185,-7.229796601,ductal
human2_lib1.final_cell_0535,-1.586443012,-8.767943574,ductal
human2_lib1.final_cell_0536,-2.615695481,-7.561542226,ductal
human2_lib1.final_cell_0537,9.894584293,-0.763271523,alpha
human2_lib1.final_cell_0538,-4.938550358,9.379351424,beta
human2_lib1.final_cell_0539,-4.350840931,-6.531737519,ductal
human2_lib1.final_cell_0540,-5.084297066,8.353580283,beta
human2_lib1.final_cell_0541,4.676925773,-23.36589832,endothelial
human2_lib1.final_cell_0542,-4.997973805,8.972420501,beta
human2_lib1.final_cell_0543,-5.107034569,8.882468032,beta
human2_lib1.final_cell_0544,15.97000944,-2.286294145,macrophage
human2_lib1.final_cell_0545,4.442035789,4.073063182,gamma
human2_lib1.final_cell_0546,-4.40894187,-7.162703229,ductal
human2_lib1.final_cell_0547,-2.805770283,-7.690896226,ductal
human2_lib1.final_cell_0548,-4.454354649,10.02236538,beta
human2_lib1.final_cell_0549,1.541606064,-18.30587216,quiescent_stellate
human2_lib1.final_cell_0550,-7.596847897,-8.23501463,ductal
human2_lib1.final_cell_0551,9.193532581,-0.335194779,alpha
human2_lib1.final_cell_0552,8.078230495,1.339420842,alpha
human2_lib1.final_cell_0553,-1.853625779,-8.550597859,ductal
human2_lib1.final_cell_0554,12.36099398,4.749587821,alpha
human2_lib1.final_cell_0555,-1.617506449,-7.437408162,ductal
human2_lib1.final_cell_0556,-5.061884289,8.924455451,beta
human2_lib1.final_cell_0557,5.821086998,0.258746194,alpha
human2_lib1.final_cell_0558,-7.559866314,-8.201655103,ductal
human2_lib1.final_cell_0559,-5.132357006,8.208401488,beta
human2_lib2.final_cell_0001,14.49998152,6.904235648,delta
human2_lib2.final_cell_0002,14.90905249,-8.720623208,alpha
human2_lib2.final_cell_0003,10.43807947,0.203485297,alpha
human2_lib2.final_cell_0004,10.68145906,1.041950988,alpha
human2_lib2.final_cell_0005,9.28236639,0.363099383,alpha
human2_lib2.final_cell_0006,14.23676645,6.557045745,delta
human2_lib2.final_cell_0007,-6.930943852,-8.433483792,ductal
human2_lib2.final_cell_0008,8.83498537,0.250320243,alpha
human2_lib2.final_cell_0009,13.69513666,6.326176452,delta
human2_lib2.final_cell_0010,14.43706953,6.368715095,delta
human2_lib2.final_cell_0011,13.32777178,5.944808291,delta
human2_lib2.final_cell_0012,3.628474827,-16.44530792,activated_stellate
human2_lib2.final_cell_0013,-4.940048103,12.49991875,beta
human2_lib2.final_cell_0014,13.47581732,6.250271606,delta
human2_lib2.final_cell_0015,-9.188302403,-9.502889825,ductal
human2_lib2.final_cell_0016,-8.367622738,-8.159533692,ductal
human2_lib2.final_cell_0017,-9.034435635,-9.498236371,ductal
human2_lib2.final_cell_0018,-1.716756826,-7.628443433,ductal
human2_lib2.final_cell_0019,10.86495554,0.521768378,alpha
human2_lib2.final_cell_0020,13.90581858,6.302799033,delta
human2_lib2.final_cell_0021,15.74096739,-2.162071897,macrophage
human2_lib2.final_cell_0022,-4.760106449,13.03435402,beta
human2_lib2.final_cell_0023,13.36046183,5.959718989,delta
human2_lib2.final_cell_0024,-8.860133534,-9.554096414,ductal
human2_lib2.final_cell_0025,-4.467079048,12.38777809,beta
human2_lib2.final_cell_0026,14.80520212,6.184925841,delta
human2_lib2.final_cell_0027,10.28752672,0.59500389,alpha
human2_lib2.final_cell_0028,8.51787817,-0.003112031,alpha
human2_lib2.final_cell_0029,3.54775774,-15.79658432,activated_stellate
human2_lib2.final_cell_0030,-7.777142887,-9.457958413,ductal
human2_lib2.final_cell_0031,-4.908193474,11.10649376,beta
human2_lib2.final_cell_0032,-8.202539807,-9.213813973,ductal
human2_lib2.final_cell_0033,10.18292295,2.299216556,alpha
human2_lib2.final_cell_0034,14.43620169,6.576441573,delta
human2_lib2.final_cell_0035,-4.004714375,-6.833708955,ductal
human2_lib2.final_cell_0036,-10.59890211,-8.702782346,ductal
human2_lib2.final_cell_0037,-4.855584984,13.39563923,beta
human2_lib2.final_cell_0038,9.077469463,0.611733722,alpha
human2_lib2.final_cell_0039,5.952406521,4.83847885,alpha
human2_lib2.final_cell_0040,-4.879170303,11.87066059,beta
human2_lib2.final_cell_0041,8.601302738,1.309672402,alpha
human2_lib2.final_cell_0042,-3.940921431,11.42836361,beta
human2_lib2.final_cell_0043,-8.80070055,-9.45531149,ductal
human2_lib2.final_cell_0044,-8.865200405,-9.657641126,ductal
human2_lib2.final_cell_0045,-8.944585209,-9.683279229,ductal
human2_lib2.final_cell_0046,-4.370556479,11.85516624,beta
human2_lib2.final_cell_0047,14.73992788,6.653654861,delta
human2_lib2.final_cell_0048,-4.042363291,12.63682728,beta
human2_lib2.final_cell_0049,-4.505088692,11.77131824,beta
human2_lib2.final_cell_0050,-1.344443147,-8.354922009,ductal
human2_lib2.final_cell_0051,9.06609499,1.204137372,alpha
human2_lib2.final_cell_0052,-9.012977009,-9.264014913,ductal
human2_lib2.final_cell_0053,-2.601778035,-6.919256402,ductal
human2_lib2.final_cell_0054,-4.999645596,11.42940884,beta
human2_lib2.final_cell_0055,7.00620615,0.411284255,alpha
human2_lib2.final_cell_0056,-3.875863915,12.47153549,beta
human2_lib2.final_cell_0057,-4.968112354,11.41081409,beta
human2_lib2.final_cell_0058,-5.15129364,11.55177956,beta
human2_lib2.final_cell_0059,9.518630619,1.136568593,alpha
human2_lib2.final_cell_0060,11.18006956,1.561002778,alpha
human2_lib2.final_cell_0061,-6.653305416,6.681886481,beta
human2_lib2.final_cell_0062,-3.570407753,12.36030083,beta
human2_lib2.final_cell_0063,11.5449711,0.390887069,alpha
human2_lib2.final_cell_0064,-4.04254139,11.70348911,beta
human2_lib2.final_cell_0065,-3.205516462,13.02480583,beta
human2_lib2.final_cell_0066,-3.659202461,11.57256584,beta
human2_lib2.final_cell_0067,-8.842573528,-9.672682477,ductal
human2_lib2.final_cell_0068,-3.560753708,12.64303093,beta
human2_lib2.final_cell_0069,3.230686302,-17.01110287,activated_stellate
human2_lib2.final_cell_0070,-4.162528639,12.41190414,beta
human2_lib2.final_cell_0071,-9.488355045,-9.289150907,ductal
human2_lib2.final_cell_0072,-4.151563053,12.90663223,beta
human2_lib2.final_cell_0073,-3.885651713,13.67044907,beta
human2_lib2.final_cell_0074,8.211286182,0.952210235,alpha
human2_lib2.final_cell_0075,-2.424269323,-7.971268369,ductal
human2_lib2.final_cell_0076,-7.714150791,-9.260224057,ductal
human2_lib2.final_cell_0077,-5.267548924,13.04987888,beta
human2_lib2.final_cell_0078,-8.035814648,-9.658967687,ductal
human2_lib2.final_cell_0079,10.00416433,1.287599849,alpha
human2_lib2.final_cell_0080,-1.801121001,-7.369574738,ductal
human2_lib2.final_cell_0081,5.746721859,5.142235564,gamma
human2_lib2.final_cell_0082,11.50479376,1.709549474,alpha
human2_lib2.final_cell_0083,-3.201944237,12.00643043,beta
human2_lib2.final_cell_0084,-4.355980997,11.96677666,beta
human2_lib2.final_cell_0085,2.929228897,-15.80363293,activated_stellate
human2_lib2.final_cell_0086,-4.448784237,13.38530807,beta
human2_lib2.final_cell_0087,-4.979508286,13.19715481,beta
human2_lib2.final_cell_0088,10.2377144,1.381236362,alpha
human2_lib2.final_cell_0089,-4.131643419,11.96240501,beta
human2_lib2.final_cell_0090,5.499143238,5.157646464,gamma
human2_lib2.final_cell_0091,-2.002018337,12.0217083,beta
human2_lib2.final_cell_0092,10.5406481,1.406904506,alpha
human2_lib2.final_cell_0093,-8.381133919,-8.08624096,ductal
human2_lib2.final_cell_0094,-4.580694323,13.07133369,beta
human2_lib2.final_cell_0095,11.27214109,-0.208690477,alpha
human2_lib2.final_cell_0096,8.708954449,1.216153192,alpha
human2_lib2.final_cell_0097,-3.509738093,12.91030102,beta
human2_lib2.final_cell_0098,9.359134312,0.575355815,alpha
human2_lib2.final_cell_0099,9.821431751,-0.199084593,alpha
human2_lib2.final_cell_0100,11.23380625,1.101388024,alpha
human2_lib2.final_cell_0101,10.47227442,1.693361568,alpha
human2_lib2.final_cell_0102,3.764137382,-16.34733696,activated_stellate
human2_lib2.final_cell_0103,11.08400213,-0.757258607,alpha
human2_lib2.final_cell_0104,3.17890727,-15.7317831,activated_stellate
human2_lib2.final_cell_0105,-4.781280403,11.83380871,beta
human2_lib2.final_cell_0106,5.407372589,4.72563343,gamma
human2_lib2.final_cell_0107,9.959871883,1.906179952,alpha
human2_lib2.final_cell_0108,-3.553659325,13.13710861,beta
human2_lib2.final_cell_0109,15.17345964,6.558976935,delta
human2_lib2.final_cell_0110,-7.709186916,-8.823454572,ductal
human2_lib2.final_cell_0111,11.66172373,1.519779967,alpha
human2_lib2.final_cell_0112,3.171606893,-16.95485039,activated_stellate
human2_lib2.final_cell_0113,-4.85554636,12.86938934,beta
human2_lib2.final_cell_0114,11.74119246,1.048465776,alpha
human2_lib2.final_cell_0115,9.706564541,1.634736823,alpha
human2_lib2.final_cell_0116,10.1585232,1.923508929,alpha
human2_lib2.final_cell_0117,-3.382396345,12.94339638,beta
human2_lib2.final_cell_0118,-4.536233788,13.63438587,beta
human2_lib2.final_cell_0119,3.533529396,-16.22755165,activated_stellate
human2_lib2.final_cell_0120,15.80434668,-2.246355755,macrophage
human2_lib2.final_cell_0121,-8.184099083,-9.449815465,ductal
human2_lib2.final_cell_0122,-4.187924032,11.72518902,beta
human2_lib2.final_cell_0123,-2.900345688,12.67708664,beta
human2_lib2.final_cell_0124,9.562309856,0.77580409,alpha
human2_lib2.final_cell_0125,-5.303958302,13.23964958,beta
human2_lib2.final_cell_0126,-3.458231812,13.40784626,beta
human2_lib2.final_cell_0127,-7.593876724,-8.949897004,ductal
human2_lib2.final_cell_0128,11.50871145,0.99496417,alpha
human2_lib2.final_cell_0129,13.3433367,5.840558337,delta
human2_lib2.final_cell_0130,-4.113093023,11.61046009,beta
human2_lib2.final_cell_0131,-4.070625906,12.34660797,beta
human2_lib2.final_cell_0132,9.758807773,0.859287786,alpha
human2_lib2.final_cell_0133,-3.313526278,12.44162731,beta
human2_lib2.final_cell_0134,11.3982197,1.023217486,alpha
human2_lib2.final_cell_0135,-5.117754822,11.8769043,beta
human2_lib2.final_cell_0136,-2.58642364,-7.821375085,ductal
human2_lib2.final_cell_0137,-4.96890295,13.49178295,beta
human2_lib2.final_cell_0138,8.956717129,0.667885589,alpha
human2_lib2.final_cell_0139,10.50984156,1.53361659,alpha
human2_lib2.final_cell_0140,15.27134764,5.912051486,delta
human2_lib2.final_cell_0141,-4.736110096,13.4430645,beta
human2_lib2.final_cell_0142,-5.285540466,11.21617489,beta
human2_lib2.final_cell_0143,11.75949537,0.790421533,alpha
human2_lib2.final_cell_0144,16.09378874,-2.375554038,macrophage
human2_lib2.final_cell_0145,3.300586338,-16.74320908,activated_stellate
human2_lib2.final_cell_0146,-8.312063103,-9.314327908,ductal
human2_lib2.final_cell_0147,-4.518290882,12.92094307,beta
human2_lib2.final_cell_0148,11.74313223,0.542286204,alpha
human2_lib2.final_cell_0149,14.4052807,6.522507476,delta
human2_lib2.final_cell_0150,15.73120558,-2.207409991,macrophage
human2_lib2.final_cell_0151,14.42195093,6.409810828,delta
human2_lib2.final_cell_0152,10.46974909,1.269987392,alpha
human2_lib2.final_cell_0153,-7.915994053,-9.454747868,ductal
human2_lib2.final_cell_0154,-7.685131436,-8.679437352,acinar
human2_lib2.final_cell_0155,14.64807474,6.67087345,delta
human2_lib2.final_cell_0156,10.01435244,-0.424724174,alpha
human2_lib2.final_cell_0157,-8.393145924,-8.467475129,ductal
human2_lib2.final_cell_0158,-2.421621924,-7.847134782,ductal
human2_lib2.final_cell_0159,10.19771635,-1.06348939,alpha
human2_lib2.final_cell_0160,-4.220391159,12.07637195,beta
human2_lib2.final_cell_0161,-2.781717186,-7.007209016,ductal
human2_lib2.final_cell_0162,-8.229570275,-9.49851389,ductal
human2_lib2.final_cell_0163,9.895094509,0.726446914,alpha
human2_lib2.final_cell_0164,10.53175127,1.003365325,alpha
human2_lib2.final_cell_0165,11.68888342,5.073139476,delta
human2_lib2.final_cell_0166,15.14611113,6.001530456,delta
human2_lib2.final_cell_0167,8.780386562,0.948745536,alpha
human2_lib2.final_cell_0168,8.736539478,0.03926711,alpha
human2_lib2.final_cell_0169,-7.622622852,-8.598776532,ductal
human2_lib2.final_cell_0170,10.15074789,2.331770705,alpha
human2_lib2.final_cell_0171,-3.56685627,13.44160442,alpha
human2_lib2.final_cell_0172,14.7537781,6.626538085,delta
human2_lib2.final_cell_0173,9.602635021,-1.492432548,alpha
human2_lib2.final_cell_0174,-4.170359974,13.10198669,beta
human2_lib2.final_cell_0175,-3.622510319,11.93199329,beta
human2_lib2.final_cell_0176,9.179551716,0.259843635,alpha
human2_lib2.final_cell_0177,-1.565483217,-7.440924359,ductal
human2_lib2.final_cell_0178,14.06447565,6.181570815,delta
human2_lib2.final_cell_0179,11.30825102,-0.417788101,alpha
human2_lib2.final_cell_0180,3.181044454,-16.36096401,activated_stellate
human2_lib2.final_cell_0181,13.17637693,5.868882941,delta
human2_lib2.final_cell_0182,-4.277393465,11.96921616,beta
human2_lib2.final_cell_0183,4.771739597,4.646881389,gamma
human2_lib2.final_cell_0184,15.24557459,6.195255088,delta
human2_lib2.final_cell_0185,5.543360348,5.080004024,gamma
human2_lib2.final_cell_0186,-4.51484931,12.8039053,beta
human2_lib2.final_cell_0187,-2.552282338,-7.592163278,ductal
human2_lib2.final_cell_0188,10.89559519,1.838028001,alpha
human2_lib2.final_cell_0189,-0.736503672,-7.86163683,ductal
human2_lib2.final_cell_0190,11.1059786,-0.217383815,alpha
human2_lib2.final_cell_0191,-2.53994072,-6.552782727,ductal
human2_lib2.final_cell_0192,-4.410876398,11.17861824,beta
human2_lib2.final_cell_0193,-1.293460255,-7.751897527,ductal
human2_lib2.final_cell_0194,11.97905027,1.313435363,alpha
human2_lib2.final_cell_0195,-4.257146006,13.41463547,beta
human2_lib2.final_cell_0196,-3.710551863,12.59365063,beta
human2_lib2.final_cell_0197,-8.349782829,-8.319801522,ductal
human2_lib2.final_cell_0198,-4.829913979,12.82043152,beta
human2_lib2.final_cell_0199,9.45408308,1.364275979,alpha
human2_lib2.final_cell_0200,-2.388511901,-6.959202004,ductal
human2_lib2.final_cell_0201,3.242911692,-15.95598335,activated_stellate
human2_lib2.final_cell_0202,10.8291794,-0.253982616,alpha
human2_lib2.final_cell_0203,-4.302102213,13.47677975,beta
human2_lib2.final_cell_0204,-3.010210161,12.01403503,beta
human2_lib2.final_cell_0205,-1.227458929,-8.3159544,ductal
human2_lib2.final_cell_0206,9.167392368,1.637793349,alpha
human2_lib2.final_cell_0207,-2.844951754,-6.960711671,ductal
human2_lib2.final_cell_0208,10.81523764,-0.42949803,alpha
human2_lib2.final_cell_0209,8.328565235,0.175531911,alpha
human2_lib2.final_cell_0210,10.99388086,-0.3850065,alpha
human2_lib2.final_cell_0211,11.21952593,1.709502029,alpha
human2_lib2.final_cell_0212,10.37283003,0.815102147,alpha
human2_lib2.final_cell_0213,-5.207448368,11.75807457,beta
human2_lib2.final_cell_0214,-3.634541636,-7.236903859,ductal
human2_lib2.final_cell_0215,8.528703327,-0.062514974,alpha
human2_lib2.final_cell_0216,9.608580227,-0.792018963,alpha
human2_lib2.final_cell_0217,10.57119143,1.990738677,alpha
human2_lib2.final_cell_0218,-2.506618505,-7.429224206,ductal
human2_lib2.final_cell_0219,-3.754355316,13.38750725,beta
human2_lib2.final_cell_0220,-1.870641832,-8.433022691,ductal
human2_lib2.final_cell_0221,3.539867039,-15.89573212,activated_stellate
human2_lib2.final_cell_0222,9.807215328,0.997096108,alpha
human2_lib2.final_cell_0223,-3.854878073,13.05375175,beta
human2_lib2.final_cell_0224,11.39806711,-0.149507714,alpha
human2_lib2.final_cell_0225,11.86619436,1.014948176,alpha
human2_lib2.final_cell_0226,-3.86534441,-7.275222493,ductal
human2_lib2.final_cell_0227,10.6434437,2.478560256,alpha
human2_lib2.final_cell_0228,10.6937443,2.528610038,alpha
human2_lib2.final_cell_0229,-3.894010668,10.9326952,beta
human2_lib2.final_cell_0230,-4.068382626,12.31427364,beta
human2_lib2.final_cell_0231,-4.73004592,13.20920162,beta
human2_lib2.final_cell_0232,-4.655808096,11.90245991,beta
human2_lib2.final_cell_0233,-8.90693224,-9.582015706,ductal
human2_lib2.final_cell_0234,15.75326216,-2.287175668,macrophage
human2_lib2.final_cell_0235,9.778169269,0.252053784,alpha
human2_lib2.final_cell_0236,-8.125098114,-8.258716298,ductal
human2_lib2.final_cell_0237,10.98837625,2.316286372,alpha
