,tSNE_1,tSNE_2
Cell3700,-3.799182584,11.17049111
Cell3701,4.193277428,-9.641237365
Cell3702,-4.322750261,11.05589475
Cell3703,-5.456113508,9.268218888
Cell3704,-3.773656776,14.02084435
Cell3705,-2.8380708,13.38044156
Cell3706,-3.097860982,-12.27812396
Cell3707,-5.73263519,-10.56818496
Cell3708,-11.74619072,6.644433392
Cell3709,-11.20723407,3.918632878
Cell3710,-12.08936184,6.399207486
Cell3711,-7.933533361,-6.084825145
Cell3712,-8.760471036,-5.917791473
Cell3713,-4.022866418,-12.34705459
Cell3714,-3.399072578,-10.10632907
Cell3715,-6.086159875,-7.912035094
Cell3716,-2.883749893,13.3951043
Cell3717,-2.728633811,-12.4269744
Cell3718,-4.44601362,-6.887558566
Cell3719,-2.912070205,-11.77637206
Cell3720,-10.51746338,6.959741486
Cell3721,-4.944552114,-11.4676076
Cell3722,-5.04757755,-8.877485381
Cell3723,-3.85357826,-9.99948989
Cell3724,-3.021766117,13.07441605
Cell3725,-11.50767105,4.63691367
Cell3726,-4.117850473,-13.0383855
Cell3727,-2.818546464,-12.57382594
Cell3728,-9.152049711,-6.394672977
Cell3729,-2.83445256,13.18116368
Cell3730,-3.514031579,-12.2484933
Cell3731,-7.631718805,-4.901531802
Cell3732,-4.008116414,-13.11376868
Cell3733,-8.203824689,-5.513943778
Cell3734,-8.581750562,-6.41451131
Cell3735,-3.519210508,-10.51766978
Cell3736,-3.314929655,-10.94922935
Cell3737,-4.087210348,-7.479646312
Cell3738,-3.964097192,13.46401681
Cell3739,-3.171345165,-12.49269878
Cell3740,-8.199804952,-5.222635375
Cell3741,-8.901750257,-6.80885707
Cell3742,-11.35616176,7.155482186
Cell3743,-8.252595594,-5.404525863
Cell3744,-8.226712873,8.214683427
Cell3745,-8.35845535,-5.817021476
Cell3746,-9.009452512,-5.820459472
Cell3747,-3.2390713,-10.60080634
Cell3748,-8.093320539,4.866387261
Cell3749,-8.739655187,6.636189832
Cell3750,-8.889602353,-7.724818813
Cell3751,-8.672882726,6.40543784
Cell3752,-4.290769746,7.782973183
Cell3753,-9.522620847,5.065839185
Cell3754,-4.282156637,13.34822644
Cell3755,-3.279399803,13.28517903
Cell3756,-8.361039808,-8.465338813
Cell3757,-9.289085081,5.09089507
Cell3758,-6.613764455,5.890885724
Cell3759,-8.787940671,6.684090508
Cell3760,5.15845568,-8.607709991
Cell3761,-9.439447095,5.706267251
Cell3762,-9.728101423,4.967558755
Cell3763,-7.186095407,-9.855976211
Cell3764,3.544614623,-8.204552756
Cell3765,-8.992756536,-7.733590232
Cell3766,-9.571531942,5.4185995
Cell3767,-10.36022823,5.214435948
Cell3768,-10.74412029,5.268798722
Cell3769,-8.429302862,-8.548639403
Cell3770,-7.939831426,7.09346856
Cell3771,-8.125758817,4.720976724
Cell3772,-8.838723829,6.613398446
Cell3773,-9.559071233,5.511432542
Cell3774,-8.079932859,3.836796655
Cell3775,-8.658741643,6.42524804
Cell3776,-6.666999986,5.905500306
Cell3777,-5.273875883,9.703652276
Cell3778,-9.638557126,6.525489224
Cell3779,-3.155917814,13.36380185
Cell3780,3.974221537,-8.512627708
Cell3781,4.99467356,-7.820997821
Cell3782,-3.363156726,13.41438474
Cell3783,-3.516561201,12.97070779
Cell3784,-8.217762639,4.157158269
Cell3785,-6.045051267,-10.5202943
Cell3786,-8.678808858,-8.424379455
Cell3787,-9.138610532,-7.333554374
Cell3788,-8.53391998,4.046924008
Cell3789,-10.00846355,5.791376962
Cell3790,-8.138177564,5.767334355
Cell3791,-7.772260358,7.956277741
Cell3792,-3.718428066,11.11612405
Cell3793,-11.08597725,7.211898221
Cell3794,-8.134336164,4.018846406
Cell3795,-4.333913019,10.21792973
Cell3796,-5.437776258,8.855936898
Cell3797,-7.72157686,-8.881361114
Cell3798,-10.18145817,4.87639512
Cell3799,-5.835554769,6.248304261
Cell3800,-8.877288511,5.313585175
Cell3801,-10.09905117,7.042675866
Cell3802,-8.134109189,4.953874482
Cell3803,-11.50366943,6.927200688
Cell3804,-8.18982475,-8.766818153
Cell3805,-8.596924474,4.076425446
Cell3806,-3.869620016,10.98123826
Cell3807,-7.841091802,8.635540856
Cell3808,-10.04686802,5.789031876
Cell3809,-7.329365899,-9.766403304
Cell3810,-3.85060518,13.22418298
Cell3811,-8.433685949,-8.212513076
Cell3812,-7.845955541,8.376791848
Cell3813,-10.44787376,4.115616216
Cell3814,-8.386538198,4.101272477
Cell3815,-9.737190893,4.83373536
Cell3816,-9.868479421,7.058497323
Cell3817,-9.765391042,6.333429231
Cell3818,-10.25900047,5.144397153
Cell3819,-9.238618543,-6.231228458
Cell3820,-5.631094148,-10.91820346
Cell3821,-2.872531345,13.39574994
Cell3822,-11.74546783,6.81577958
Cell3823,-4.417884519,-10.1183406
Cell3824,-8.974666288,-6.452509509
Cell3825,-8.66825073,-5.356260406
Cell3826,-9.265082052,-6.361366378
Cell3827,-3.999958208,-10.49000655
Cell3828,-7.908475568,8.534871949
Cell3829,-8.626533201,-5.813066112
Cell3830,-8.683199575,-5.913525687
Cell3831,-8.218423536,-5.501724826
Cell3832,-8.788024595,-6.472742187
Cell3833,-9.075962713,-6.448671447
Cell3834,-7.927982023,8.566497697
Cell3835,-4.753433397,-9.731039153
Cell3836,-8.050499608,8.313057793
Cell3837,-10.37533539,7.212173356
Cell3838,-6.77993839,-6.031452285
Cell3839,-5.584982088,-6.639174567
Cell3840,-3.553416898,14.32785119
Cell3841,-11.72633522,6.980518235
Cell3842,-9.861226728,-9.421726333
Cell3843,-11.86370914,6.481074704
Cell3844,-5.78213804,-7.979692565
Cell3845,-11.73396557,5.752933873
Cell3846,-5.983230283,-8.012007819
Cell3847,-11.49184673,4.328730477
Cell3848,-4.593358209,-6.723099815
Cell3849,-11.74833172,6.587730779
Cell3850,-12.01698845,6.7711419
Cell3851,-5.43725889,3.672569884
Cell3852,-3.223275592,13.18595303
Cell3853,-5.328553846,-8.456223594
Cell3854,-11.93761604,6.896992101
Cell3855,-3.872380426,-8.313194381
Cell3856,-5.30980747,-8.677162276
Cell3857,-10.16541927,-9.694482909
Cell3858,-10.26830738,-9.798567878
Cell3859,-10.69332092,6.933074845
Cell3860,-3.695569446,13.39106931
Cell3861,-5.200555017,8.055579079
Cell3862,-6.686445405,5.946866406
Cell3863,-3.798194101,12.48595513
Cell3864,-4.549265077,-7.084410773
Cell3865,-4.738164594,-6.711109744
Cell3866,-4.454773595,10.23873509
Cell3867,-6.594391038,5.758066071
Cell3868,-3.802038839,11.95276059
Cell3869,-8.310109785,5.003443612
Cell3870,-4.793488195,9.828262223
Cell3871,-5.1681196,7.948164834
Cell3872,-7.866037061,8.400532616
Cell3873,-8.70436733,6.454199208
Cell3874,-7.765848329,-8.720180617
Cell3875,-4.31811588,13.25555123
Cell3876,-4.030530622,10.76474561
Cell3877,-7.91360729,-9.164295303
Cell3878,-8.244616201,5.849787606
Cell3879,-5.349415948,9.377151383
Cell3880,-4.318019082,10.58623589
Cell3881,-9.042439153,4.734795941
Cell3882,-4.510629823,7.887454881
Cell3883,-4.018552472,10.66931428
Cell3884,-7.453397443,8.461629762
Cell3885,-5.963757684,6.301678552
Cell3886,-6.483654191,5.716520203
Cell3887,-5.31982105,8.129918946
Cell3888,3.659577916,-7.351838218
Cell3889,-5.930970361,5.834625615
Cell3890,-4.459678819,10.60647763
Cell3891,-4.497054269,10.70364179
Cell3892,-5.483952691,8.962539567
Cell3893,2.958410332,-9.03291999
Cell3894,-7.208624532,-9.035054313
Cell3895,-6.267750909,-10.23959552
Cell3896,2.757905076,-8.553299056
Cell3897,-12.11207264,-2.073518144
Cell3898,-9.317223241,5.175251855
Cell3899,-9.351067235,4.943159951
Cell3900,-4.341050317,9.861281289
Cell3901,-4.050469091,10.6938466
Cell3902,-7.958223989,4.802249802
Cell3903,-8.051864316,4.013138665
Cell3904,-4.304402044,10.81111993
Cell3905,-9.403242757,5.580504311
Cell3906,-5.390646627,8.676347627
Cell3907,-7.683006933,8.567425622
Cell3908,-4.176548173,13.24263181
Cell3909,-4.256518056,13.10775746
Cell3910,-3.669513872,11.13023366
Cell3911,-9.555749586,5.652021779
Cell3912,-3.806815793,11.72973431
Cell3913,-3.721230438,11.58566369
Cell3914,-4.108418157,12.11848916
Cell3915,-4.054374387,10.08368291
Cell3916,-3.667977025,10.52459134
Cell3917,-3.614942958,10.5349759
Cell3918,-8.13217037,7.163399114
Cell3919,-4.37423866,10.31498517
Cell3920,-10.24568908,5.535518063
Cell3921,-8.510133436,6.536855115
Cell3922,-5.399964025,8.649557961
Cell3923,-5.172484567,8.083811654
Cell3924,-3.692111185,10.34917439
Cell3925,-5.270151784,7.998125924
Cell3926,-3.545351913,10.46005048
Cell3927,-3.690275838,10.42669858
Cell3928,-11.6761977,6.695783986
Cell3929,-4.80367296,-11.47798263
Cell3930,-4.781756093,-9.452389823
Cell3931,-5.117638757,-11.26793491
Cell3932,-3.747442176,-13.02811252
Cell3933,-4.511852434,-11.12098895
Cell3934,-6.025341203,-10.62163268
Cell3935,-4.000939538,-13.07850181
Cell3936,-4.371429136,-7.174709903
Cell3937,-3.540043046,-10.23908912
Cell3938,-11.45366256,4.089099778
Cell3939,-11.72299068,7.038336648
Cell3940,-11.80315273,7.152549638
Cell3941,-11.34242981,7.131345166
Cell3942,-4.378057172,-11.68146049
Cell3943,-9.703438451,-1.732205139
Cell3944,-11.61190861,6.660249604
Cell3945,-2.860090902,13.23818482
Cell3946,-11.77044647,6.423688783
Cell3947,-3.520174434,-12.94058524
Cell3948,-8.464618375,-7.836887466
Cell3949,-2.826228549,-12.40373145
Cell3950,-11.40600937,7.011921777
Cell3951,-3.062662771,-11.01959239
Cell3952,-3.287850311,13.39415635
Cell3953,-4.596310785,-7.004696952
Cell3954,-3.175436666,-12.55526744
Cell3955,-4.078315427,-12.83620559
Cell3956,-7.752475431,8.536390199
Cell3957,-4.88239639,-11.65710937
Cell3958,-4.244980028,-6.854495631
Cell3959,-4.32004421,13.34298886
Cell3960,-3.069523742,-11.05185901
Cell3961,-4.205400159,10.54168691
Cell3962,-5.855778863,-10.7879716
Cell3963,-8.971483877,5.626767053
Cell3964,-8.00700443,-8.796013938
Cell3965,-9.147474935,4.831307782
Cell3966,-9.652007749,4.905498875
Cell3967,4.370664904,-7.580860721
Cell3968,-8.577022245,-6.626424895
Cell3969,-3.39766257,-12.46718227
Cell3970,-7.94247978,-5.675573932
Cell3971,-8.247375181,4.320857419
Cell3972,-5.336554696,8.770346536
Cell3973,-7.907311132,8.378791703
Cell3974,-9.383485486,6.665965928
Cell3975,-8.28679054,4.951589478
Cell3976,-6.464852025,6.07130803
Cell3977,-9.419889142,6.621018304
Cell3978,-4.193339517,7.822777642
Cell3979,-8.984697988,4.984975232
Cell3980,-9.497035673,6.546193017
Cell3981,-9.875970533,4.913899316
Cell3982,-11.04849212,4.878894223
Cell3983,-9.76902931,4.882031335
Cell3984,-3.93524759,13.15357102
Cell3985,-8.19197624,5.416017903
Cell3986,-10.2738425,6.896880998
Cell3987,-8.791859319,6.352558984
Cell3988,-8.037177732,8.197750939
Cell3989,-10.57264488,3.963644399
Cell3990,-4.130111864,7.837143792
Cell3991,-4.899582078,9.62940873
Cell3992,-8.764109304,6.552837266
Cell3993,2.85486872,-8.608611213
Cell3994,-3.780436685,12.3847474
Cell3995,-7.065070798,-9.700989829
Cell3996,-9.399029424,5.805570973
Cell3997,-7.830422094,8.409597291
Cell3998,-3.265677383,13.14966096
Cell3999,-9.875634839,6.74668969
Cell4000,-9.474086454,4.537551774
Cell4001,-9.655781438,5.671183003
Cell4002,-3.718589237,13.56595315
Cell4003,-8.119347265,4.283198251
Cell4004,-3.721557786,12.38929643
Cell4005,-7.822534254,-8.942760574
Cell4006,-9.609254529,4.873653306
Cell4007,-6.245876005,-10.56213485
Cell4008,-9.48168247,4.966260804
Cell4009,-8.520424535,4.087106122
Cell4010,-7.347528627,-9.58119403
Cell4011,-8.932210615,4.224557294
Cell4012,-3.967275789,12.22199525
Cell4013,-5.812929799,6.25166644
Cell4014,-7.793843915,8.115383996
Cell4015,-3.81347244,11.20003785
Cell4016,-4.063737085,10.65122403
Cell4017,-5.310411622,9.160302056
Cell4018,-4.150725534,10.15567578
Cell4019,-3.812673738,10.98430718
Cell4020,-3.578978231,10.7881297
Cell4021,-4.208809545,-13.30549823
Cell4022,-11.62539165,6.751534356
Cell4023,-4.730847051,-6.837648498
Cell4024,-3.762533834,13.52822579
Cell4025,-9.691451719,-1.71831535
Cell4026,-3.31610172,13.27714909
Cell4027,-5.887494256,-10.72796069
Cell4028,-3.221319845,12.60873498
Cell4029,-4.542223623,9.978916062
Cell4030,-9.370290449,-1.338870751
Cell4031,-3.785499742,11.2188033
Cell4032,-3.621180942,10.61266984
Cell4033,-4.249679735,10.70107259
Cell4034,-3.95686691,10.30262841
Cell4035,-3.736826827,10.95042027
Cell4036,-3.569234302,10.41668977
Cell4037,-4.749978235,9.881564988
Cell4038,-3.477114131,11.91668309
Cell4039,-4.3820421,9.807613267
Cell4040,-3.940015008,10.90681828
Cell4041,-4.016076257,12.09331025
Cell4042,-5.060299089,9.524559869
Cell4043,-3.830741575,10.36812009
Cell4044,-3.802003076,11.8257245
Cell4045,-5.374472787,8.629988564
Cell4046,-3.794181039,12.34123696
Cell4047,-3.611460855,10.53139581
Cell4048,-4.65546005,9.78805436
Cell4049,-4.093880346,10.98910893
Cell4050,-4.230889013,10.66906823
Cell4051,-3.777395656,10.14134492
Cell4052,-3.767671516,11.49310578
Cell4053,-4.450184038,10.00782956
Cell4054,-3.972402265,10.50542725
Cell4055,-4.722804239,9.795548333
Cell4056,-4.497586419,9.992244614
Cell4057,-3.74055474,10.37143315
Cell4058,-3.694852044,11.80664243
Cell4059,-9.319949796,-1.252908217
Cell4060,-5.075843027,9.537107362
Cell4061,-3.830036809,10.5675105
Cell4062,-4.613482644,10.05828465
Cell4063,-4.811081102,10.08135499
Cell4064,-4.94002836,9.505335702
Cell4065,-4.540972879,9.755782021
Cell4066,-3.6997525,10.67141999
Cell4067,-4.024683168,10.00123776
Cell4068,-4.565489938,9.985607041
Cell4069,-4.971686532,9.679549111
Cell4070,-3.584427049,11.68780984
Cell4071,-4.016607931,11.65253247
Cell4072,-4.494690587,12.14725388
Cell4073,-3.90794914,10.3614129
Cell4074,-3.583745887,11.31335343
Cell4075,-3.943439653,10.83798684
Cell4076,-3.687059095,11.30602445
Cell4077,-7.596677949,8.342606439
Cell4078,-4.99855726,9.713505639
Cell4079,-9.359258344,-1.326971875
Cell4080,-9.445210149,-1.409492599
Cell4081,-4.379455736,10.32939042
Cell4082,-4.05252712,10.50875749
Cell4083,-4.600081613,10.05190076
Cell4084,-3.593224933,10.61044015
Cell4085,-3.380789688,13.35095872
Cell4086,-11.7060725,6.729343785
Cell4087,-3.478957822,-12.55458842
Cell4088,-5.928869417,-10.68038093
Cell4089,-11.65608185,4.071423901
Cell4090,-11.8121125,5.855268849
Cell4091,-3.128768613,-12.41078864
Cell4092,-2.761133602,-12.38091479
Cell4093,-2.778257301,-12.23297034
Cell4094,-3.499251535,-12.5880004
Cell4095,-4.794509103,-11.36966525
Cell4096,-4.925055673,-10.01405631
Cell4097,-6.3778178,-10.09903537
Cell4098,-4.564859559,-12.07881938
Cell4099,-8.136081388,-5.831313716
Cell4100,-7.977074315,-5.682402717
Cell4101,-11.74328964,5.741306199
Cell4102,-8.202337911,-5.49488412
Cell4103,-4.105114629,-12.35239612
Cell4104,-8.969479253,-6.215949165
Cell4105,-3.170280387,-11.06910621
Cell4106,-8.686682393,-5.937709438
Cell4107,-6.06529062,5.36333455
Cell4108,-11.81704872,6.54861535
Cell4109,-4.601540735,-12.04263126
Cell4110,-5.947985818,-10.22228156
Cell4111,-3.506334236,-10.35905467
Cell4112,-7.705474546,-4.820961105
Cell4113,-4.680617502,-11.56954585
Cell4114,-8.535492589,-5.900039302
Cell4115,-8.977816274,-6.552749263
Cell4116,-7.141321828,-9.865812408
Cell4117,-10.24484031,6.066789044
Cell4118,-3.246160438,-12.7501937
Cell4119,-7.564624002,-9.389131652
Cell4120,-3.414128234,-12.42814838
Cell4121,-8.29122894,-5.526131259
Cell4122,-7.40139549,-5.057443248
Cell4123,-7.983802488,-6.052152263
Cell4124,-3.180742195,-12.54548465
Cell4125,-5.608319929,-10.46062194
Cell4126,-4.338173559,-7.992026435
Cell4127,-4.395947149,-7.591939078
Cell4128,-5.359762361,-8.5825101
Cell4129,-9.866202047,4.89931239
Cell4130,-5.442014863,-8.62821971
Cell4131,-11.86038654,6.708945645
Cell4132,-5.330729177,-8.302545653
Cell4133,-3.986458471,10.9750451
Cell4134,-5.233141115,9.293381585
Cell4135,-11.74808567,4.042294873
Cell4136,-11.66450947,4.443905248
Cell4137,-11.93852012,6.48935975
Cell4138,-3.069253375,13.32833089
Cell4139,-3.041103771,12.99733914
Cell4140,-2.95774596,13.35237397
Cell4141,-3.544146945,11.17127217
Cell4142,-6.029129674,6.607783688
Cell4143,-3.796019723,11.05743207
Cell4144,-4.02794378,11.86036195
Cell4145,-8.195821454,4.971040143
Cell4146,-5.372048547,8.633051766
Cell4147,-3.916113546,12.0989951
Cell4148,-3.517148187,11.93257893
Cell4149,-3.687703063,10.86954106
Cell4150,-4.506833722,9.90413083
Cell4151,-3.75077193,11.18247117
Cell4152,-5.173656156,9.330039872
Cell4153,-8.506158521,4.661034478
Cell4154,-10.20677917,4.875983132
Cell4155,-10.73648803,7.050768746
Cell4156,2.735575745,-8.697736846
Cell4157,-10.37859981,4.9986452
Cell4158,-7.86995857,8.280785455
Cell4159,-4.299737146,7.768067254
Cell4160,-3.613630941,11.87106503
Cell4161,-3.867484262,11.89540948
Cell4162,-8.876602819,5.974260701
Cell4163,-8.02961128,5.061321629
Cell4164,-10.28295105,6.992517365
Cell4165,-10.54877727,5.346872224
Cell4166,-8.806884458,6.543393506
Cell4167,-7.774624517,8.484644784
Cell4168,-6.300322702,-10.26771079
Cell4169,-9.87813442,6.696315659
Cell4170,-3.757840326,13.15154637
Cell4171,-9.593454053,5.084878339
Cell4172,-7.090557268,-9.943067657
Cell4173,-8.445727041,5.077708615
Cell4174,-7.90975826,8.342650308
Cell4175,-6.155138185,-10.32905208
Cell4176,-9.777805021,4.609887017
Cell4177,-8.858325651,4.628682031
Cell4178,-9.730116537,6.056428803
Cell4179,-7.656270196,-9.25936328
Cell4180,-9.189921071,4.904192819
Cell4181,-9.484523466,4.902535333
Cell4182,-7.913034131,8.378909959
Cell4183,-8.13132446,4.602955235
Cell4184,-3.112085273,13.00455941
Cell4185,-3.637293746,12.43801869
Cell4186,-3.970407655,12.97339524
Cell4187,-3.233088186,13.23800649
Cell4188,-10.28326862,6.844636811
Cell4189,-8.732177427,6.58472432
Cell4190,-8.084588697,4.047424687
Cell4191,-8.781963994,6.34293784
Cell4192,-10.81275337,7.057501687
Cell4193,-10.58378475,5.207114591
Cell4194,-3.567995241,12.25304307
Cell4195,-2.926773002,13.21370591
Cell4196,-3.491566112,11.89109982
Cell4197,-9.831268003,6.334757699
Cell4198,-8.23320358,4.353690995
Cell4199,-9.899466207,4.93927802
Cell4200,-9.489274671,6.133140458
Cell4201,-9.760250738,4.824193848
Cell4202,-3.896691492,-10.484892
Cell4203,-7.999865224,8.330371751
Cell4204,-10.84922664,4.897146119
Cell4205,-3.931097677,10.9655341
Cell4206,-7.780116727,8.524009599
Cell4207,-4.453627279,-10.03895198
Cell4208,-9.703571966,-1.737958656
Cell4209,-11.01136368,3.888976468
Cell4210,-8.589457204,-6.851214992
Cell4211,-11.40080421,6.650128735
Cell4212,-11.06574695,4.001805199
Cell4213,-10.31310051,6.658310307
Cell4214,-11.64972465,7.038810624
Cell4215,-10.46987217,7.018250836
Cell4216,-5.248329332,8.158567323
Cell4217,-3.670586278,11.09811963
Cell4218,-4.312547376,13.23087491
Cell4219,-4.027177503,12.44233788
Cell4220,-5.261443307,8.241757287
Cell4221,-4.355769327,12.57689561
Cell4222,-5.33387964,9.192042245
Cell4223,-4.475639036,10.51356591
Cell4224,-3.58982866,10.40624226
Cell4225,-3.850987604,10.0905074
Cell4226,-4.800567319,8.242010011
Cell4227,-5.021812608,9.562765015
Cell4228,-5.138947179,8.050150765
Cell4229,-3.921446016,10.09805764
Cell4230,-3.682713439,11.06264485
Cell4231,-9.53980129,5.672334088
Cell4232,-3.840310266,12.04689587
Cell4233,-5.077990224,9.460247887
Cell4234,-5.031713178,9.582099809
Cell4235,-8.932940175,5.665342702
Cell4236,-4.239489248,7.78522004
Cell4237,-5.198807886,9.418623818
Cell4238,-8.220237424,5.424868001
Cell4239,-10.84032409,5.296808614
Cell4240,-10.91635483,5.094020738
Cell4241,-10.58998745,5.198688878
Cell4242,-10.89164226,5.283204926
Cell4243,-9.061161687,6.189162148
Cell4244,-10.59236496,5.449064626
Cell4245,-4.319080999,7.76712407
Cell4246,-10.696469,5.388238801
Cell4247,-9.955827405,6.096920384
Cell4248,-6.292202642,5.292884721
Cell4249,-10.19702976,7.133529557
Cell4250,-10.65950077,5.32500018
Cell4251,-10.73782413,4.928358449
Cell4252,-10.93891304,4.905242814
Cell4253,-10.17825763,4.900351895
Cell4254,-10.81694954,5.230816735
Cell4255,-10.20883148,5.547725571
Cell4256,-11.22058933,4.945013417
Cell4257,-10.82572525,5.13626994
Cell4258,-9.133594205,-7.483093845
Cell4259,-9.136932065,-7.025297748
Cell4260,-8.999839475,-7.422402488
Cell4261,-9.119394948,-7.479140388
Cell4262,-7.398882558,-8.891561614
Cell4263,-8.458401372,-8.294593917
Cell4264,-8.295193365,-8.264687644
Cell4265,-8.702435186,-7.041986571
Cell4266,-9.02984493,-6.307260619
Cell4267,-8.669409444,-5.481885062
Cell4268,-7.71346586,-4.850835906
Cell4269,-9.311023405,-6.323740111
Cell4270,-8.92364948,-5.944621192
Cell4271,-7.982613256,-5.641516315
Cell4272,-8.630874326,-5.881656276
Cell4273,-8.165630033,-8.72635089
Cell4274,-8.938892057,-6.110196696
Cell4275,-8.28402107,-6.741782294
Cell4276,-9.434327772,-6.516802894
Cell4277,-8.077055623,-5.530459987
Cell4278,-9.133505514,-6.412590133
Cell4279,-7.728719404,-6.144446002
Cell4280,-7.939060857,-5.3249117
Cell4281,-7.766134908,-4.936443435
Cell4282,-6.61039417,-6.539062606
Cell4283,-7.544656446,-4.986853229
Cell4284,-7.335556676,-6.618814098
Cell4285,-10.14557998,-9.669796096
Cell4286,-4.846292188,-11.50236045
Cell4287,-2.864323308,-12.43369685
Cell4288,8.839366267,0.214786334
Cell4289,-4.853892019,-11.50209151
Cell4290,-3.263233592,-12.50957786
Cell4291,-3.28988426,-12.72011195
Cell4292,-3.012295177,-11.21281825
Cell4293,-5.329770257,-8.382211791
Cell4294,-3.537107637,-12.01792823
Cell4295,-3.088301828,-12.65149985
Cell4296,-3.814066579,-12.4180709
Cell4297,7.026397536,1.96770729
Cell4298,-2.902491739,-11.86297141
Cell4299,-3.523353507,-12.04725753
Cell4300,-12.16468113,6.595560445
Cell4301,-2.905548742,-12.47296725
Cell4302,-3.529834916,-11.86033641
Cell4303,-3.407965114,-12.17126762
Cell4304,-3.19050329,-12.71416198
Cell4305,-2.851371457,-12.40405856
Cell4306,-8.999065092,-5.732523547
Cell4307,-2.863167217,-12.08465396
Cell4308,-2.894673517,-12.48396693
Cell4309,-11.81916397,5.647065534
Cell4310,-4.045136621,-13.27589141
Cell4311,-4.754800966,-6.732115375
Cell4312,-10.09829777,-9.727416145
Cell4313,-7.009510686,-6.681133853
Cell4314,-5.797215154,6.225258244
Cell4315,-11.98507564,5.959564103
Cell4316,-5.850249936,-7.684633361
Cell4317,-6.557652643,-6.260928737
Cell4318,-5.058674505,8.242847337
Cell4319,-5.000509431,9.612790002
Cell4320,-8.32478874,-8.762354003
Cell4321,-7.496728113,8.468780412
Cell4322,-5.397476365,8.843775643
Cell4323,-4.516648462,9.957809342
Cell4324,-3.848148992,11.89126004
Cell4325,-9.309175184,-1.232195781
Cell4326,-4.899247339,7.971817864
Cell4327,-6.146095445,5.47257842
Cell4328,-3.772394588,11.08825673
Cell4329,-9.426137617,-1.652028071
Cell4330,-3.917721918,10.89598836
Cell4331,-3.940743616,10.08952512
Cell4332,-3.850034406,11.67870988
Cell4333,-3.978057554,10.45854081
Cell4334,-8.21997421,4.39703597
Cell4335,-5.492744615,7.329531564
Cell4336,-8.402372053,5.216358556
Cell4337,-5.011604478,9.776167764
Cell4338,-4.006117513,10.66394128
Cell4339,-3.810064008,10.37823285
Cell4340,-3.839924028,12.89151181
Cell4341,-5.10868757,9.614796532
Cell4342,-4.392975976,13.22899617
Cell4343,-3.818010023,12.27313889
Cell4344,-7.840256383,8.093304528
Cell4345,-3.713884523,11.30099954
Cell4346,-4.377257516,7.81237687
Cell4347,-4.010812452,10.14318265
Cell4348,-9.627180746,5.480052365
Cell4349,-7.298653295,-5.686579333
Cell4350,-3.526521852,14.59301461
Cell4351,-5.714419534,-8.274280654
Cell4352,-7.723616292,8.37054242
Cell4353,-7.935189893,8.385426415
Cell4354,-7.584545782,-6.195193397
Cell4355,-4.694471528,-7.010282622
Cell4356,-6.187061479,5.363600625
Cell4357,-7.610684087,-5.726616012
Cell4358,-7.488883665,-6.388006793
Cell4359,-4.772927453,-6.659854518
Cell4360,-7.528769662,-6.472705947
Cell4361,-4.330148866,-7.526575194
Cell4362,-7.942393949,-5.657943832
Cell4363,-4.072520425,13.30476941
Cell4364,-10.06550091,-9.590510474
Cell4365,-10.14043873,-9.665856467
Cell4366,-4.097191026,-13.18093978
Cell4367,-3.625396182,13.15863789
Cell4368,-4.183006933,-13.07591544
Cell4369,-4.129080942,-12.62418185
Cell4370,-4.053898027,-7.67616664
Cell4371,-3.081333091,13.3247651
Cell4372,-6.07491081,5.627920522
Cell4373,-3.116627386,13.31700314
Cell4374,-5.331394365,-8.333371268
Cell4375,-11.75663059,6.671955956
Cell4376,-4.169211557,-7.567477809
Cell4377,-3.525180747,-12.29138766
Cell4378,-2.949721982,-12.19799911
Cell4379,-4.459912946,-12.59166156
Cell4380,-10.18540542,-9.530349837
Cell4381,-8.395734479,-5.460518466
Cell4382,-3.428776672,13.41221322
Cell4383,-11.07719009,6.998077287
Cell4384,-3.71443217,-10.29574405
Cell4385,-3.69726937,-12.70941554
Cell4386,-2.850595882,-12.4139949
Cell4387,-11.66063278,4.106321229
Cell4388,-3.786849191,-11.06464206
Cell4389,-10.96213405,7.110853566
Cell4390,-7.925143888,-5.756942378
Cell4391,-9.524346998,-1.611665116
Cell4392,-4.958803346,-11.22231399
Cell4393,-2.860842636,-11.48772441
Cell4394,-2.965311696,-11.95882712
Cell4395,-4.01374357,-12.4570037
Cell4396,-4.694430044,-11.7728263
Cell4397,-3.078957012,-12.07579146
Cell4398,-3.974802186,-10.43816196
Cell4399,-5.991320779,5.312518967
Cell4400,-4.618299653,-11.99675666
Cell4401,-3.571592023,-9.995647536
Cell4402,-3.244620969,-10.24598609
Cell4403,-11.91047638,6.198462857
Cell4404,-3.441823652,-12.9015895
Cell4405,-3.14425843,-12.69297896
Cell4406,-10.83833568,4.107702149
Cell4407,-10.04109352,-9.554468261
Cell4408,-3.3075928,13.29379548
Cell4409,-8.4345948,-5.173692809
Cell4410,-5.778540304,6.077082528
Cell4411,-8.5202338,-6.008809672
Cell4412,-6.057500532,5.507397069
Cell4413,-5.869942834,-10.61515247
Cell4414,-4.543267419,-12.24269878
Cell4415,-8.773205449,-6.580039607
Cell4416,-8.046456029,-6.505323993
Cell4417,-10.48341339,6.60782422
Cell4418,-3.104932716,-11.95428763
Cell4419,-3.2126004,-12.50664626
Cell4420,-9.033495595,6.881061925
Cell4421,-8.554407766,-5.028390514
