,tSNE_1,tSNE_2
Sample_795,-21.84221923,-11.05472217
Sample_796,-29.68722658,1.374287472
Sample_797,-26.88358249,-11.74225259
Sample_798,-23.15980896,-11.90155592
Sample_799,-30.0519645,-5.198226588
Sample_800,-37.21276528,-4.885173957
Sample_801,-13.78935906,-10.05080502
Sample_802,-33.71741813,-0.682343246
Sample_803,-31.29177102,-5.821616548
Sample_804,-26.7941608,-8.592088188
Sample_805,-27.23136797,-1.463285747
Sample_806,-19.71983397,-12.34684238
Sample_807,-24.00708177,-9.257443272
Sample_808,-15.70025984,-8.875816133
Sample_809,-28.74650968,-11.76674687
Sample_810,-4.925594094,6.777697087
Sample_811,-33.06027431,-7.231472423
Sample_812,-16.24617659,-11.00391686
Sample_813,-31.28837532,-5.057077578
Sample_814,-23.25579971,3.748075202
Sample_815,-27.0274715,-10.61565575
Sample_816,-22.66556683,-11.28267986
Sample_817,-29.47738625,3.230065209
Sample_818,-30.15791714,-2.456737116
Sample_819,-28.51444855,-0.038369486
Sample_821,-33.31668801,-3.416342004
Sample_823,-30.66378095,1.715958797
Sample_824,-35.26256726,-2.128585851
Sample_825,-25.99265342,-5.918076157
Sample_826,-31.54980889,-2.77789339
Sample_827,-31.93159164,-3.777784716
Sample_828,-19.82549931,-8.800103707
Sample_829,-31.11870335,-6.549290137
Sample_830,-27.89624305,-3.958693688
Sample_831,-27.71595343,-4.991007413
Sample_832,-24.99781925,-8.737255356
Sample_833,-26.71229675,1.687676219
Sample_834,-26.19918897,-11.98215721
Sample_835,-30.55099326,1.10618674
Sample_837,-38.47163261,-6.927506928
Sample_838,-24.39412526,-11.75238317
Sample_839,-28.92999467,5.061404057
Sample_840,-18.85620099,-4.510044898
Sample_841,-29.20577379,-2.680095075
Sample_842,-23.81154576,-5.517980443
Sample_843,-24.23196419,-5.843346592
Sample_844,-18.78565059,-9.917177276
Sample_845,-19.69374229,-9.264854003
Sample_846,-38.4056897,-7.107704999
Sample_847,-15.27691408,3.285166796
Sample_849,-24.66189445,3.045675236
Sample_850,-16.94905822,-5.728753925
Sample_851,-15.45522295,2.295049548
Sample_852,-16.68288821,-4.35453084
Sample_853,-22.53374521,-7.969726159
Sample_854,-20.80045256,4.721730495
Sample_855,-29.25468969,4.365570403
Sample_856,-28.72238598,4.844151996
Sample_857,-19.56880753,4.503231992
Sample_858,-29.68801751,-7.791706921
Sample_859,3.098048559,20.75106065
Sample_860,-26.91876913,-4.392308157
Sample_861,-29.99137585,-1.257232832
Sample_862,-26.10800618,-3.945815189
Sample_863,-32.43390939,1.198888638
Sample_864,-28.2995948,-2.033804078
Sample_866,-28.96662439,-3.680010218
Sample_868,-39.21041885,-4.78451227
Sample_869,-35.47923268,2.252174235
Sample_870,-31.68675286,-0.250751559
Sample_871,-36.33303199,-3.050748177
Sample_872,-32.35941738,4.203703331
Sample_873,-33.93533453,5.066851495
Sample_874,-27.35692168,-2.56155917
Sample_875,-31.90371008,-2.625273187
Sample_876,-19.03129791,-3.778276595
Sample_877,-32.38254705,-4.848247312
Sample_879,-38.18524406,-7.591427837
Sample_880,-25.68252464,3.198420048
Sample_881,-25.23650671,0.765502536
Sample_883,-33.79848607,-9.736282964
Sample_884,-40.16350828,-3.852205516
Sample_885,-31.78752235,0.344618133
Sample_886,-24.8056503,-2.810615933
Sample_887,-38.83981059,-6.478346834
Sample_888,-36.96083804,-2.936781885
Sample_889,-36.56296379,0.82281111
Sample_890,-23.70657285,-9.283926949
Sample_891,-23.5682617,1.314551517
Sample_892,-29.21270001,-2.976598628
Sample_893,-25.37643848,-5.417880912
Sample_895,-34.88468245,-6.34884774
Sample_896,-40.01826991,-3.978253929
Sample_897,-32.77251412,-9.589976759
Sample_898,-36.38425712,-1.785409708
Sample_899,-28.19668603,2.653465294
Sample_901,-37.27120151,-3.518839666
Sample_902,-33.78908652,4.406028242
Sample_903,-34.46484912,5.061297945
Sample_904,-39.38569485,-4.658063395
Sample_905,-37.43453605,-3.262335262
Sample_906,-35.01453287,-2.117150291
Sample_907,-32.95457276,-1.323687783
Sample_908,-35.46265935,3.807614051
Sample_909,-34.45198032,-3.588830091
Sample_910,-21.04992244,-14.84435613
Sample_911,-34.55963147,2.110567996
Sample_912,-35.79288607,-4.549859453
Sample_913,-32.84598097,1.020033017
Sample_914,-34.36849401,2.928091005
Sample_915,-31.07237217,-1.190342859
Sample_916,-38.93717403,-3.765223085
Sample_917,-34.51035249,0.834177652
Sample_918,-36.62437866,-1.951730469
Sample_919,-35.80570708,-0.55512204
Sample_920,-30.7844511,-4.125857419
Sample_921,-25.44680713,-6.105737028
Sample_922,-35.05227109,3.435932293
Sample_923,-39.27680967,-4.206215917
Sample_924,-37.5730498,-2.308737978
Sample_925,-38.09583558,-0.771987602
Sample_926,-27.74553133,8.211941219
Sample_927,-25.87531164,9.351405859
Sample_928,-36.73545475,-4.157796062
Sample_929,-25.6240711,1.791497299
Sample_930,-32.36337627,-8.615392516
Sample_931,-38.29744581,-5.216373202
Sample_932,-37.15703078,-4.384104794
Sample_933,-37.23055811,0.639123589
Sample_934,-36.72919119,-3.040029901
Sample_935,-35.99805003,0.58797626
Sample_936,-37.68280232,-0.290500796
Sample_937,-34.73604122,3.282405255
Sample_938,-36.97182304,1.885095491
Sample_939,-36.65126499,1.344275282
Sample_940,-29.72962554,-3.377254659
Sample_941,-36.53734448,-0.318574799
Sample_942,-35.41543496,3.943922932
Sample_943,-27.12465837,-8.271131168
Sample_944,-36.66949707,-0.141476699
Sample_945,-29.13011377,3.402349435
Sample_946,-28.55570342,-12.67655707
Sample_947,-21.6051161,-13.16065731
Sample_948,18.54468925,-1.374349434
Sample_949,-2.320198815,-4.685263375
Sample_950,9.995025361,11.40214673
Sample_951,7.373973998,2.959877389
Sample_952,6.228549145,7.009895336
Sample_953,13.89041691,7.443196915
Sample_954,9.941024334,-3.732047704
Sample_955,0.870600359,-9.49086381
Sample_956,4.276550402,-3.202734195
Sample_957,6.753923279,13.59598418
Sample_958,11.27805555,-2.674582108
Sample_959,2.436767595,-6.024880599
Sample_960,2.496888033,0.3352867
Sample_961,7.504392145,-2.433143382
Sample_962,19.04317041,-9.393691844
Sample_963,8.404679412,1.1015997
Sample_964,12.7001721,-10.4118328
Sample_965,5.050802355,-0.927849193
Sample_966,1.13946154,-3.621685596
Sample_967,17.48764386,-1.429581948
Sample_968,26.01946509,3.731809438
Sample_969,7.346871998,0.642685478
Sample_970,18.81519236,-0.219847884
Sample_971,16.81301241,-5.778011351
Sample_972,11.32339237,0.65582672
Sample_973,11.12246357,0.774173451
Sample_974,2.431652985,-5.415315007
Sample_976,16.52874547,12.0645438
Sample_977,18.86019183,13.94023235
Sample_978,18.36511187,13.20643284
Sample_979,6.174108021,17.48591897
Sample_980,6.010158461,18.33469245
Sample_981,8.626006587,15.63144742
Sample_982,18.7345012,14.14127833
Sample_983,8.795705878,13.83575867
Sample_984,18.21076531,13.22753456
Sample_985,19.28613315,13.93931842
Sample_987,18.79977914,14.00101374
Sample_988,17.72192796,11.90054068
Sample_989,28.10468977,2.198544278
Sample_990,5.473100029,20.49136437
Sample_992,19.66839384,10.05627439
Sample_993,32.62681024,1.239007822
Sample_994,14.36235948,-0.712849971
Sample_995,-3.226689726,-5.446745761
Sample_996,10.90390188,6.832511233
Sample_997,2.647318775,14.00863622
Sample_998,0.859782753,-2.673931307
Sample_999,-6.852746176,19.36018994
Sample_1000,0.793109751,-2.350120517
Sample_1001,1.807919053,-0.697457959
Sample_1002,1.619946085,-2.666163446
Sample_1003,3.210711179,-6.944730339
Sample_1005,-1.611144429,-5.638777207
Sample_1006,5.048884448,5.885608023
Sample_1007,19.92830166,1.811749875
Sample_1008,8.510055385,9.555745625
Sample_1009,1.609476626,-2.740099631
Sample_1010,1.846255121,12.57405933
Sample_1011,-8.617334484,21.49498148
Sample_1012,1.855684915,13.40408031
Sample_1013,1.615345717,12.95451441
Sample_1014,20.70285716,12.4903643
Sample_1015,22.62770038,7.237235585
Sample_1016,25.00438339,8.512524834
Sample_1017,20.97243455,0.075062717
Sample_1018,5.039586278,17.68722458
Sample_1027,29.66201209,-2.792868687
Sample_1028,25.76835248,-1.108649992
Sample_1029,28.27999244,-6.967278202
Sample_1030,23.5814486,9.992345838
Sample_1032,30.68295502,1.157010146
Sample_1033,25.26288259,2.832149788
Sample_1034,21.31053567,-13.83139752
Sample_1035,7.546475133,0.564497771
Sample_1036,16.99873157,-4.935734603
Sample_1037,9.382917921,-7.812494034
Sample_1038,8.040707901,13.66344516
Sample_1039,9.544951251,9.466320266
Sample_1040,24.79131396,-9.623392591
Sample_1041,13.13040247,-12.46619857
Sample_1042,27.29153127,8.797219543
Sample_1043,20.24291392,-2.7069276
Sample_1044,5.90549454,7.11199114
Sample_1047,1.160077045,-8.373777006
Sample_1049,12.17083619,-10.93878424
Sample_1051,9.17192267,13.09914728
Sample_1052,24.8371052,8.487019854
Sample_1053,4.26122858,17.5478959
Sample_1054,7.480950097,-5.19683394
Sample_1055,6.439023632,11.67619649
Sample_1056,3.902735627,-8.789665083
Sample_1057,-7.969301413,17.06014505
Sample_1058,17.48717045,9.262552502
Sample_1059,9.608537191,9.774905592
Sample_1060,2.727648291,0.687243169
Sample_1061,-2.204636498,-5.634033499
Sample_1062,6.53239945,11.32850447
Sample_1063,13.02650788,0.111333291
Sample_1064,17.91295459,-10.3175129
Sample_1065,22.23772425,9.494798165
Sample_1066,13.88307534,0.179403701
Sample_1067,14.6252122,9.825332089
Sample_1068,13.52333788,-5.179817805
Sample_1069,7.168858972,15.72917267
Sample_1070,32.17191233,-7.962790877
Sample_1071,22.83052388,7.79237547
Sample_1072,14.45547606,-12.49847948
Sample_1073,26.91102603,8.382818938
Sample_1074,13.74981277,5.88493593
Sample_1075,27.68546271,-7.681373634
Sample_1076,23.53155431,-3.105083812
Sample_1077,24.15722342,-12.02135925
Sample_1078,14.3191403,9.476061991
Sample_1079,28.50305462,-7.097967679
Sample_1080,25.27740133,-6.113187505
Sample_1081,25.9965221,7.206715958
Sample_1082,10.66129118,-4.959399399
Sample_1083,14.63968021,-1.32310898
Sample_1084,10.75339054,-15.89046209
Sample_1085,20.84182404,-9.537017437
Sample_1087,35.64550111,0.895305174
Sample_1090,31.67502067,-2.465655794
Sample_1091,11.59400769,-2.573859969
Sample_1092,13.77938239,-0.79489252
Sample_1093,31.50712405,4.697970113
Sample_1094,28.65602482,5.046620053
Sample_1095,23.04527364,-9.13256571
Sample_1096,3.203324411,16.83071981
Sample_1097,28.99842663,-7.026163769
Sample_1098,16.35751792,-9.70819558
Sample_1099,16.70730202,2.669623069
Sample_1100,3.333264196,-4.094383659
Sample_1101,11.21828482,-15.82961376
Sample_1102,35.98120722,-1.8425665
Sample_1103,7.006746735,-11.08484682
Sample_1104,30.45222741,-0.547617048
Sample_1105,31.6630414,-12.3665526
Sample_1106,12.83368324,5.227756592
Sample_1107,18.57882487,-3.959377053
Sample_1108,15.38147352,-3.251436033
Sample_1109,1.59034557,-11.62908692
Sample_1110,24.84886305,1.919345706
Sample_1111,18.76386843,2.27698989
Sample_1112,31.37346418,-6.175910008
Sample_1113,16.28105414,-11.99962321
Sample_1114,21.92233896,2.39457126
Sample_1115,14.52638077,-0.336918461
Sample_1116,29.5695877,-6.329835638
Sample_1117,6.312057178,7.141577378
Sample_1118,33.53718613,1.673310322
Sample_1119,24.70857994,8.874915399
Sample_1121,30.84934139,-5.028430237
Sample_1123,19.49667476,5.781929712
Sample_1124,19.77587915,-6.580465103
Sample_1125,19.86647597,-9.627009457
Sample_1126,20.87694245,-11.75078077
Sample_1127,5.105275303,-2.807429004
Sample_1128,23.40517498,-9.542559414
Sample_1129,31.73341773,-9.894410078
Sample_1130,15.3262806,7.039276273
Sample_1131,30.92254356,-7.036220038
Sample_1133,11.79233648,-16.37208014
Sample_1135,14.05340924,-13.50434224
Sample_1138,34.52690052,-2.81114373
Sample_1139,2.381236137,-9.03537035
Sample_1141,4.340062635,19.08480447
Sample_1142,23.29141682,-13.66700075
Sample_1143,27.19681286,-9.990722354
Sample_1144,14.9175045,-12.04558363
Sample_1145,15.03686855,-0.441601573
Sample_1146,21.49582489,5.504567398
Sample_1147,25.38726661,1.365539429
Sample_1148,25.09524679,5.930096316
Sample_1149,6.403990022,-15.19890821
Sample_1150,21.90982064,-15.43453382
Sample_1151,35.13208151,-6.524251453
Sample_1152,12.3438649,-14.93041405
Sample_1153,23.96190111,4.856442875
Sample_1154,34.73549318,-4.550040154
Sample_1155,11.77465789,-2.714909122
Sample_1156,-2.902524725,-4.110650337
Sample_1157,-2.19816691,-12.14986389
Sample_1158,28.18901228,-6.629228422
Sample_1159,31.90622387,-3.078126266
Sample_1160,2.597248321,-9.107692052
Sample_1161,13.27969074,4.940397705
Sample_1162,32.19879575,-2.993524608
Sample_1163,14.032944,-15.20845384
Sample_1164,35.99809712,0.724976381
Sample_1165,13.60432542,-14.03071857
Sample_1166,33.62672955,-2.793698223
Sample_1167,8.192542614,-15.69728124
Sample_1168,14.15558659,-13.96778016
Sample_1169,6.354659861,-9.910946365
Sample_1170,10.01090389,-15.35775274
Sample_1171,23.98260945,-13.67488413
Sample_1173,14.79988368,-9.7226358
Sample_1174,33.62102942,-1.342451986
Sample_1175,11.62982311,-12.83518039
Sample_1176,14.70407424,-9.619659371
Sample_1177,21.30006869,-14.94576983
Sample_1179,24.84050712,-11.44657467
Sample_1180,8.835959499,-3.740386895
Sample_1182,20.68082594,-12.4423182
Sample_1185,17.05238358,-13.20472193
Sample_1186,31.99536624,-1.790669193
Sample_1187,14.04392823,-1.129774787
Sample_1188,15.71348516,-9.498442886
Sample_1189,17.51508764,-1.552144404
Sample_1190,3.379731551,-2.082388534
Sample_1191,-0.371122776,-10.13712063
Sample_1192,15.23920886,-0.461353833
Sample_1193,1.932612283,-6.693456247
Sample_1194,2.391701336,-6.62882643
Sample_1195,4.223514855,-8.35772774
Sample_1196,4.398830801,-8.235701056
Sample_1197,2.801591341,13.55388667
Sample_1198,-1.567813787,-6.309408576
Sample_1199,4.041169089,15.38414847
Sample_1200,5.124453266,19.60241658
Sample_1201,8.787966565,12.53282608
Sample_1202,6.041778785,15.95551467
Sample_1203,4.383167167,18.87458894
Sample_1204,3.779474507,13.66529453
Sample_1205,2.324620904,12.99658013
Sample_1206,17.14463474,8.4410748
Sample_1207,4.79443412,19.26563285
Sample_1208,4.690874816,12.49872383
Sample_1209,11.16813591,6.890546033
Sample_1210,2.992677789,14.01507948
Sample_1211,5.518485643,14.63290698
Sample_1212,5.202467547,-0.331921614
Sample_1213,8.087552469,-12.38253563
Sample_1214,4.327004219,19.29380855
Sample_1215,8.553335505,12.08930815
Sample_1216,9.946296885,10.54583198
Sample_1217,4.430097571,18.46490768
Sample_1218,12.43429673,11.25387816
Sample_1219,2.320411966,12.85952489
Sample_1220,6.380112267,14.0473639
Sample_1221,5.343789658,-0.369923423
Sample_1222,14.42889123,3.07014976
Sample_1223,13.46666464,5.387903491
Sample_1224,18.62877557,8.076532519
Sample_1225,14.1481054,8.739493747
Sample_1226,10.51674785,9.614908472
Sample_1227,21.40304154,3.410739738
Sample_1228,7.707359461,15.6313801
Sample_1230,7.549637788,10.07633487
Sample_1231,5.014427318,14.11366867
Sample_1232,21.71271926,0.834367646
Sample_1233,8.867937072,1.026374364
Sample_1234,19.39738867,9.522523151
Sample_1235,7.279855968,-1.377582185
Sample_1236,32.83477646,3.589722476
Sample_1237,5.453706387,4.728388696
Sample_1238,19.44536652,8.470839206
Sample_1239,16.3777545,1.961214622
Sample_1241,20.46412664,0.543893718
Sample_1242,32.8368791,3.421443011
Sample_1243,14.68104771,8.751751164
Sample_1244,9.625826874,1.16177607
Sample_1245,19.84959839,8.074584954
Sample_1246,8.119096573,7.275456277
Sample_1247,19.21630604,1.703843064
Sample_1248,22.52199118,-1.777077024
Sample_1249,21.38791964,-6.848509162
Sample_1250,6.806864249,15.97689541
Sample_1251,19.10785359,1.59556164
Sample_1252,12.35178826,11.32366948
Sample_1253,10.52589939,1.04235553
Sample_1254,17.10250222,4.398592733
Sample_1256,11.39625452,10.83993862
Sample_1257,22.38983335,-1.178641301
Sample_1258,6.446873905,-0.955546214
Sample_1259,19.7112119,2.161605318
Sample_1260,11.48083808,4.44327509
Sample_1261,7.024003874,2.71737306
Sample_1262,7.350333865,-1.251073237
Sample_1263,5.715473683,4.289272081
Sample_1264,26.60482219,7.336077201
Sample_1265,9.731349693,9.359461579
Sample_1266,27.14054675,-8.085773454
Sample_1267,28.55033131,6.058136506
Sample_1269,16.34359136,8.614160051
Sample_1270,23.61265269,-10.97494549
Sample_1271,9.393263056,2.052498388
Sample_1272,32.23670804,4.257755225
Sample_1273,5.034625878,14.03782253
Sample_1274,23.44784833,9.850182615
Sample_1275,18.52733365,8.255111539
Sample_1276,23.49988644,8.460769483
Sample_1277,9.049871013,10.61959439
Sample_1278,21.4078303,0.38198802
Sample_1279,30.73949279,-5.077386263
Sample_1280,8.946072675,2.00252835
Sample_1281,5.472599265,5.23763209
Sample_1282,8.355302115,-12.41684229
Sample_1283,19.82093904,8.450874782
Sample_1284,7.165355147,1.584254151
Sample_1285,22.38297435,7.791640433
Sample_1286,18.84040874,-0.491326875
Sample_1287,28.00223747,5.095549342
Sample_1288,13.58208345,9.683813091
Sample_1289,13.59519529,2.06873869
Sample_1290,28.24396647,7.200025975
Sample_1291,12.53929909,10.45397905
Sample_1292,8.382389025,4.167574008
Sample_1293,9.737001468,11.95545516
Sample_1294,18.36313241,8.40870556
Sample_1295,20.01917557,3.103389881
Sample_1297,20.59106977,-2.87756713
Sample_1298,17.9631412,-3.345751103
Sample_1299,26.53146188,7.883228256
Sample_1300,28.05501021,7.017046015
Sample_1301,7.344143391,1.960869308
Sample_1302,10.62039646,9.442131675
Sample_1303,5.344322395,15.53365748
Sample_1304,23.67007424,8.75300094
Sample_1305,7.999167406,3.519529592
Sample_1307,24.60432149,8.353748721
Sample_1308,27.0245415,-10.65589274
Sample_1309,13.31411958,0.587813993
Sample_1311,8.01262496,11.34045652
Sample_1312,17.56100031,0.075085403
Sample_1313,28.09584453,-10.24190521
Sample_1314,12.75976604,-12.93305718
Sample_1315,31.67697456,4.527414317
Sample_1316,33.04528258,1.623005205
Sample_1317,24.2265624,-10.66324059
Sample_1318,9.077280851,-9.534410922
Sample_1319,27.58126933,-9.159474333
Sample_1320,25.9769106,-11.23750859
Sample_1321,17.89185782,-7.382456282
Sample_1322,20.28334061,0.432700069
Sample_1323,10.61240617,-6.074072288
Sample_1324,-3.212787151,6.543611792
Sample_1325,7.448418434,6.947910267
Sample_1326,6.41523008,-1.860028399
Sample_1327,10.84307655,-14.87593677
Sample_1328,32.55974752,4.027799583
Sample_1329,24.13992734,5.18584034
Sample_1330,19.59790706,-12.44946341
Sample_1331,15.96551877,-11.75022514
Sample_1332,36.30749519,0.743952141
Sample_1333,17.054677,1.915584884
Sample_1334,35.3764535,-1.773378855
Sample_1335,35.92631898,-1.853401833
Sample_1336,11.0497495,-15.34309986
Sample_1338,15.49549849,-6.603195147
Sample_1340,16.84502638,0.457277194
Sample_1341,26.03808366,-3.08697279
Sample_1342,28.65402555,-4.224659382
Sample_1343,30.74290102,-2.471162789
Sample_1344,28.61931716,5.650333605
Sample_1346,20.33074133,-2.260816031
Sample_1347,14.87534907,-4.472170576
Sample_1348,30.1905317,-6.884843584
Sample_1349,14.65411651,5.286374263
Sample_1350,30.90886847,-2.408114269
Sample_1351,28.91654547,-5.16229161
Sample_1352,-2.54640843,6.406591076
Sample_1353,7.773437095,13.1147079
Sample_1354,30.41510008,-9.149421016
Sample_1355,21.87817327,-15.91030404
Sample_1356,22.71093014,-1.751266182
Sample_1357,19.25128368,-1.273644064
Sample_1358,15.20261379,-17.52486542
Sample_1359,22.22731067,-12.20242845
Sample_1360,32.02771949,1.825143635
Sample_1361,22.38781453,-1.23802534
Sample_1362,20.17959125,0.48338047
Sample_1363,22.76138922,-2.139577797
Sample_1364,16.58430339,-11.25204889
Sample_1365,24.0301615,-10.53910732
Sample_1366,29.56755461,-7.485150938
Sample_1367,34.73007962,-6.616257511
Sample_1368,22.94515216,-9.434649827
Sample_1369,1.319025344,-11.09267526
Sample_1370,13.04958326,-9.66642848
Sample_1371,8.673357948,-1.426618058
Sample_1372,29.43917929,-5.470870695
Sample_1373,17.35801748,-15.57827447
Sample_1374,28.62755037,-1.536995907
Sample_1375,20.18565004,-2.745617304
Sample_1377,2.245291299,-7.288941384
Sample_1378,28.23526122,-3.89018538
Sample_1379,20.73137901,-7.299711238
Sample_1380,13.92435686,-15.77547905
Sample_1381,10.36866121,-3.012522097
Sample_1382,23.81126652,-10.23359854
Sample_1383,25.30218561,2.396909782
Sample_1384,6.940589813,14.33617005
Sample_1385,26.77127972,-12.12064077
Sample_1386,34.82085099,-2.389320816
Sample_1387,25.95834303,1.945644923
Sample_1388,23.87152066,9.023774743
Sample_1389,31.18241888,-8.9736734
Sample_1390,24.92688263,-6.066476559
Sample_1391,30.23623369,-9.376320868
Sample_1392,11.77550844,-16.4892849
Sample_1393,32.38610543,-10.4271767
Sample_1394,26.15490694,-0.279634801
Sample_1395,10.42464995,-7.973420166
Sample_1396,32.38192324,-8.3606906
Sample_1397,31.78831767,2.043096712
Sample_1398,23.32220843,-11.79289311
Sample_1399,16.7353275,13.019175
Sample_1401,14.62310179,-10.5427823
Sample_1402,24.9782686,7.005963795
Sample_1403,29.21222067,-1.580304009
Sample_1404,32.05589685,-7.154249909
Sample_1405,21.44753536,9.284207503
Sample_1406,24.76431481,0.298551398
Sample_1407,33.31497411,-4.296051267
Sample_1408,31.05064,-7.993418345
Sample_1409,28.42098267,6.243365067
Sample_1410,29.07690169,-0.193438086
Sample_1411,24.96681543,3.307686315
Sample_1412,27.26924851,7.013231762
Sample_1414,22.7157707,7.619451041
Sample_1415,31.69879762,-11.20053719
Sample_1417,31.45400384,-7.017718945
Sample_1418,17.13087933,-15.50899248
Sample_1419,24.41138624,-4.982845815
Sample_1420,22.2538397,1.416867882
Sample_1421,29.49047241,-6.690997404
Sample_1422,17.95307723,-7.828438153
Sample_1423,19.01200912,9.549408495
Sample_1424,24.18587592,-3.194334867
Sample_1425,33.7606241,-3.964093232
Sample_1426,24.38087312,1.942679668
Sample_1427,29.35284348,0.13195109
Sample_1428,34.84419156,-7.755224713
Sample_1429,33.27158774,-1.880515681
Sample_1430,34.86970312,-3.875745721
Sample_1431,25.71477479,1.783525256
Sample_1432,35.12123404,-6.310837454
Sample_1433,24.48434068,-13.83133173
Sample_1435,32.54132636,-6.457049083
Sample_1436,30.7802232,1.653422964
Sample_1437,35.18745086,-7.646044323
Sample_1438,17.99472631,12.55859211
Sample_1440,28.36537415,1.331880067
Sample_1441,32.3715791,-0.786804822
Sample_1442,22.00554425,-15.84295391
Sample_1443,28.51974375,1.508805185
Sample_1444,32.39382426,-8.422451466
Sample_1445,34.69192282,-9.199914217
Sample_1446,25.36610743,-9.514580754
Sample_1447,29.26059729,1.297418089
Sample_1449,35.22689618,-7.022976951
Sample_1451,24.54514384,4.183433994
Sample_1453,28.56794446,-4.259840063
Sample_1455,31.34631945,-7.047863596
Sample_1456,35.28549642,-3.506839856
Sample_1457,31.00299729,-12.05580969
Sample_1458,33.07714746,-2.713681047
Sample_1459,25.84237611,-9.294499158
Sample_1461,8.833802681,-3.49720714
Sample_1462,33.15623364,-6.340274323
Sample_1463,10.66576938,-5.185442557
Sample_1464,17.07207001,12.19071279
Sample_1465,11.19897637,0.573086904
Sample_1466,16.01073414,-9.4091291
Sample_1467,35.32915379,-6.859526064
Sample_1468,31.26250757,-2.209575553
Sample_1469,30.98452399,-0.002562975
Sample_1470,23.22667982,4.995135712
Sample_1471,35.71743399,-1.777648149
Sample_1472,23.71742653,3.41711066
Sample_1473,14.94252859,-11.42087223
Sample_1474,22.15641574,5.672294518
Sample_1475,36.0625884,-1.007405186
Sample_1476,28.73323144,1.995747763
Sample_1478,33.76314813,-3.938185955
Sample_1479,32.38896959,-11.47845862
Sample_1480,16.45657785,-15.11573218
Sample_1481,34.91642754,-2.781421431
Sample_1483,24.11073558,-5.69452064
Sample_1484,17.77299357,-10.4199977
Sample_1485,20.89747338,-8.773226758
Sample_1487,36.43420728,-2.946691698
Sample_1488,29.05955633,-5.542653868
Sample_1489,20.78232109,12.49251907
Sample_1490,19.078809,-13.02518379
Sample_1491,23.8365934,-5.657793958
Sample_1492,31.98563654,-11.23653897
Sample_1493,35.90189795,-3.120430724
Sample_1495,33.14306502,-2.061225953
Sample_1496,28.03791893,-7.606025239
Sample_1497,23.2087646,1.219946882
Sample_1498,35.88698781,-2.38259547
Sample_1499,32.46138181,-0.691574489
Sample_1500,25.41751157,2.180933106
Sample_1501,31.81995611,-8.947140159
Sample_1502,11.54809508,-0.859691585
Sample_1503,23.44581486,-5.229277731
Sample_1506,27.28309902,-9.673618466
Sample_1507,18.40524299,11.91964542
Sample_1508,23.06914693,-9.354332422
Sample_1509,30.82727417,-5.171486322
Sample_1510,37.10741103,-5.998784691
Sample_1511,23.05877014,-14.48026139
Sample_1512,19.04786466,-0.961768905
Sample_1513,14.49035617,2.898481142
Sample_1514,29.26975726,-3.710103865
Sample_1515,24.09683871,-3.420534548
Sample_1516,30.70353551,-8.788307531
Sample_1517,-15.91730646,22.74862144
Sample_1518,-15.82833862,21.51901262
Sample_1519,-14.82780825,19.71270527
Sample_1522,-13.43875314,20.77154877
Sample_1523,-5.1735778,20.02959485
Sample_1527,-15.28536153,18.92431027
Sample_1528,-15.53850857,20.57259736
Sample_1529,-14.89368847,20.92124213
Sample_1533,-13.36796045,23.43385561
Sample_1534,-13.86024974,23.12648686
Sample_1535,-14.37720334,19.57663827
Sample_1536,-15.29135421,21.6043043
Sample_1537,-15.6944016,23.12399813
Sample_1538,-17.06889765,21.47623106
Sample_1539,-14.51119886,18.58412609
Sample_1540,-16.98094982,21.59914351
Sample_1542,-14.3644935,19.04381352
Sample_1546,-17.54422207,21.97338176
Sample_1547,-5.616355306,26.85479496
Sample_1548,-7.713389082,26.54551946
Sample_1549,-5.564798735,20.07094536
Sample_1550,-8.164447548,26.90474375
Sample_1551,-7.695329063,28.06916228
Sample_1552,-9.095362058,23.47550688
Sample_1553,-7.589521895,26.60989825
Sample_1554,-8.174003645,17.88880496
Sample_1555,-6.374558352,27.1752325
Sample_1556,-14.11063682,22.27773763
Sample_1557,-5.115249289,20.02909873
Sample_1558,-2.92265432,23.10803504
Sample_1559,-6.63478979,28.08052646
Sample_1560,-7.897060589,18.73856101
Sample_1561,-8.806554016,25.54774279
Sample_1563,-11.09159091,21.11196454
Sample_1564,-8.409220652,22.65439002
Sample_1566,-8.012237614,19.77572018
Sample_1567,-5.914907814,21.12111968
Sample_1568,-6.650952817,19.52488208
Sample_1569,-9.443911273,26.15288944
Sample_1570,-11.19215882,22.94131249
Sample_1571,-9.570346391,26.16800126
Sample_1572,-7.619797643,27.12659124
Sample_1573,-10.6909551,20.41663182
Sample_1574,-7.916218423,28.56613604
Sample_1575,-8.414139395,28.48990912
Sample_1576,-8.090697753,26.55440617
Sample_1577,-7.827881829,25.44562728
Sample_1578,-8.169852825,23.36170863
Sample_1579,-7.987531578,23.37408941
Sample_1580,-10.00277239,21.61947333
Sample_1581,-7.915468744,24.56505412
Sample_1582,-6.987598791,27.33575837
Sample_1583,-8.519950492,21.26713452
Sample_1584,-7.237278524,22.71564092
Sample_1585,-7.834603156,23.93977437
Sample_1586,-8.537284896,28.16730092
Sample_1587,-7.471245723,25.84957488
Sample_1588,-10.47607539,21.24811307
Sample_1589,-6.969835913,25.11913282
Sample_1590,-9.41351278,19.81399495
Sample_1591,-6.646851194,24.83964065
Sample_1592,-8.197209995,28.60005879
